 format: day,hour,forecast,value  location:53_114 Start : 20210101 ,month
 1,500.0,58.0,5.0,2
 1,800.0,7.0,0.0,2
 1,800.0,13.0,0.0,2
 1,800.0,19.0,0.0,2
 1,800.0,25.0,0.0,2
 1,800.0,31.0,1.0,2
 1,800.0,37.0,0.0,2
 1,800.0,43.0,0.0,2
 1,800.0,49.0,0.0,2
 1,800.0,55.0,5.0,2
 1,1100.0,4.0,0.0,2
 1,1100.0,10.0,0.0,2
 1,1100.0,16.0,0.0,2
 1,1100.0,22.0,0.0,2
 1,1100.0,28.0,1.0,2
 1,1100.0,34.0,0.0,2
 1,1100.0,40.0,0.0,2
 1,1100.0,46.0,0.0,2
 1,1100.0,52.0,5.0,2
 1,1400.0,7.0,0.0,2
 1,1400.0,13.0,0.0,2
 1,1400.0,19.0,0.0,2
 1,1400.0,25.0,1.0,2
 1,1400.0,31.0,0.0,2
 1,1400.0,37.0,0.0,2
 1,1400.0,43.0,0.0,2
 1,1400.0,49.0,5.0,2
 1,1700.0,4.0,0.0,2
 1,1700.0,10.0,0.0,2
 1,1700.0,16.0,0.0,2
 1,1700.0,22.0,1.0,2
 1,1700.0,28.0,0.0,2
 1,1700.0,34.0,0.0,2
 1,1700.0,40.0,0.0,2
 1,1700.0,46.0,5.0,2
 1,2000.0,7.0,0.0,2
 1,2000.0,13.0,0.0,2
 1,2000.0,19.0,1.0,2
 1,2000.0,25.0,0.0,2
 1,2000.0,31.0,0.0,2
 1,2000.0,37.0,0.0,2
 1,2000.0,43.0,5.0,2
 1,2000.0,49.0,0.0,2
 1,2000.0,55.0,0.0,2
 1,2000.0,61.0,0.0,2
 1,2000.0,67.0,0.0,2
 1,2300.0,4.0,0.0,2
 1,2300.0,10.0,0.0,2
 1,2300.0,16.0,1.0,2
 1,2300.0,22.0,0.0,2
 1,2300.0,28.0,0.0,2
 1,2300.0,34.0,0.0,2
 1,2300.0,40.0,5.0,2
 1,2300.0,46.0,0.0,2
 1,2300.0,52.0,0.0,2
 1,2300.0,58.0,0.0,2
 1,2300.0,64.0,0.0,2
 2,200.0,7.0,0.0,2
 2,200.0,13.0,1.0,2
 2,200.0,19.0,0.0,2
 2,200.0,25.0,0.0,2
 2,200.0,31.0,0.0,2
 2,200.0,37.0,5.0,2
 2,200.0,43.0,0.0,2
 2,200.0,49.0,0.0,2
 2,200.0,55.0,0.0,2
 2,200.0,61.0,0.0,2
 2,500.0,4.0,0.0,2
 2,500.0,10.0,1.0,2
 2,500.0,16.0,0.0,2
 2,500.0,22.0,0.0,2
 2,500.0,28.0,0.0,2
 2,500.0,34.0,5.0,2
 2,500.0,40.0,0.0,2
 2,500.0,46.0,0.0,2
 2,500.0,52.0,0.0,2
 2,500.0,58.0,0.0,2
 2,800.0,7.0,1.0,2
 2,800.0,13.0,0.0,2
 2,800.0,19.0,0.0,2
 2,800.0,25.0,0.0,2
 2,800.0,31.0,5.0,2
 2,800.0,37.0,0.0,2
 2,800.0,43.0,0.0,2
 2,800.0,49.0,0.0,2
 2,800.0,55.0,0.0,2
 2,1100.0,4.0,1.0,2
 2,1100.0,10.0,0.0,2
 2,1100.0,16.0,0.0,2
 2,1100.0,22.0,0.0,2
 2,1100.0,28.0,5.0,2
 2,1100.0,34.0,0.0,2
 2,1100.0,40.0,0.0,2
 2,1100.0,46.0,0.0,2
 2,1100.0,52.0,0.0,2
 2,1400.0,7.0,0.0,2
 2,1400.0,13.0,0.0,2
 2,1400.0,19.0,0.0,2
 2,1400.0,25.0,5.0,2
 2,1400.0,31.0,0.0,2
 2,1400.0,37.0,0.0,2
 2,1400.0,43.0,0.0,2
 2,1400.0,49.0,0.0,2
 2,1700.0,4.0,0.0,2
 2,1700.0,10.0,0.0,2
 2,1700.0,16.0,0.0,2
 2,1700.0,22.0,5.0,2
 2,1700.0,28.0,0.0,2
 2,1700.0,34.0,0.0,2
 2,1700.0,40.0,0.0,2
 2,1700.0,46.0,0.0,2
 2,2000.0,7.0,0.0,2
 2,2000.0,13.0,0.0,2
 2,2000.0,19.0,5.0,2
 2,2000.0,25.0,0.0,2
 2,2000.0,31.0,0.0,2
 2,2000.0,37.0,0.0,2
 2,2000.0,43.0,0.0,2
 2,2000.0,49.0,0.0,2
 2,2000.0,55.0,0.0,2
 2,2000.0,61.0,0.0,2
 2,2000.0,67.0,0.0,2
 2,2300.0,4.0,0.0,2
 2,2300.0,10.0,0.0,2
 2,2300.0,16.0,5.0,2
 2,2300.0,22.0,0.0,2
 2,2300.0,28.0,0.0,2
 2,2300.0,34.0,0.0,2
 2,2300.0,40.0,0.0,2
 2,2300.0,46.0,0.0,2
 2,2300.0,52.0,0.0,2
 2,2300.0,58.0,0.0,2
 2,2300.0,64.0,0.0,2
 3,200.0,7.0,0.0,2
 3,200.0,13.0,5.0,2
 3,200.0,19.0,0.0,2
 3,200.0,25.0,0.0,2
 3,200.0,31.0,0.0,2
 3,200.0,37.0,0.0,2
 3,200.0,43.0,0.0,2
 3,200.0,49.0,0.0,2
 3,200.0,55.0,0.0,2
 3,200.0,61.0,0.0,2
 3,500.0,4.0,0.0,2
 3,500.0,10.0,5.0,2
 3,500.0,16.0,0.0,2
 3,500.0,22.0,0.0,2
 3,500.0,28.0,0.0,2
 3,500.0,34.0,0.0,2
 3,500.0,40.0,0.0,2
 3,500.0,46.0,0.0,2
 3,500.0,52.0,0.0,2
 3,500.0,58.0,0.0,2
 3,800.0,7.0,5.0,2
 3,800.0,13.0,0.0,2
 3,800.0,19.0,0.0,2
 3,800.0,25.0,0.0,2
 3,800.0,31.0,0.0,2
 3,800.0,37.0,0.0,2
 3,800.0,43.0,0.0,2
 3,800.0,49.0,0.0,2
 3,800.0,55.0,0.0,2
 3,1100.0,4.0,5.0,2
 3,1100.0,10.0,0.0,2
 3,1100.0,16.0,0.0,2
 3,1100.0,22.0,0.0,2
 3,1100.0,28.0,0.0,2
 3,1100.0,34.0,0.0,2
 3,1100.0,40.0,0.0,2
 3,1100.0,46.0,0.0,2
 3,1100.0,52.0,0.0,2
 3,1400.0,7.0,0.0,2
 3,1400.0,13.0,0.0,2
 3,1400.0,19.0,0.0,2
 3,1400.0,25.0,0.0,2
 3,1400.0,31.0,0.0,2
 3,1400.0,37.0,0.0,2
 3,1400.0,43.0,0.0,2
 3,1400.0,49.0,0.0,2
 3,1700.0,4.0,0.0,2
 3,1700.0,10.0,0.0,2
 3,1700.0,16.0,0.0,2
 3,1700.0,22.0,0.0,2
 3,1700.0,28.0,0.0,2
 3,1700.0,34.0,0.0,2
 3,1700.0,40.0,0.0,2
 3,1700.0,46.0,0.0,2
 3,2000.0,7.0,0.0,2
 3,2000.0,13.0,0.0,2
 3,2000.0,19.0,0.0,2
 3,2000.0,25.0,0.0,2
 3,2000.0,31.0,0.0,2
 3,2000.0,37.0,0.0,2
 3,2000.0,43.0,0.0,2
 3,2000.0,49.0,0.0,2
 3,2000.0,55.0,0.0,2
 3,2000.0,61.0,0.0,2
 3,2000.0,67.0,0.0,2
 3,2300.0,4.0,0.0,2
 3,2300.0,10.0,0.0,2
 3,2300.0,16.0,0.0,2
 3,2300.0,22.0,0.0,2
 3,2300.0,28.0,0.0,2
 3,2300.0,34.0,0.0,2
 3,2300.0,40.0,0.0,2
 3,2300.0,46.0,0.0,2
 3,2300.0,52.0,0.0,2
 3,2300.0,58.0,0.0,2
 3,2300.0,64.0,0.0,2
 4,200.0,7.0,0.0,2
 4,200.0,13.0,0.0,2
 4,200.0,19.0,0.0,2
 4,200.0,25.0,0.0,2
 4,200.0,31.0,0.0,2
 4,200.0,37.0,0.0,2
 4,200.0,43.0,0.0,2
 4,200.0,49.0,0.0,2
 4,200.0,55.0,0.0,2
 4,200.0,61.0,0.0,2
 4,500.0,4.0,0.0,2
 4,500.0,10.0,0.0,2
 4,500.0,16.0,0.0,2
 4,500.0,22.0,0.0,2
 4,500.0,28.0,0.0,2
 4,500.0,34.0,0.0,2
 4,500.0,40.0,0.0,2
 4,500.0,46.0,0.0,2
 4,500.0,52.0,0.0,2
 4,500.0,58.0,0.0,2
 4,800.0,7.0,0.0,2
 4,800.0,13.0,0.0,2
 4,800.0,19.0,0.0,2
 4,800.0,25.0,0.0,2
 4,800.0,31.0,0.0,2
 4,800.0,37.0,0.0,2
 4,800.0,43.0,0.0,2
 4,800.0,49.0,0.0,2
 4,800.0,55.0,0.0,2
 4,1100.0,4.0,0.0,2
 4,1100.0,10.0,0.0,2
 4,1100.0,16.0,0.0,2
 4,1100.0,22.0,0.0,2
 4,1100.0,28.0,0.0,2
 4,1100.0,34.0,0.0,2
 4,1100.0,40.0,0.0,2
 4,1100.0,46.0,0.0,2
 4,1100.0,52.0,0.0,2
 4,1400.0,7.0,0.0,2
 4,1400.0,13.0,0.0,2
 4,1400.0,19.0,0.0,2
 4,1400.0,25.0,0.0,2
 4,1400.0,31.0,0.0,2
 4,1400.0,37.0,0.0,2
 4,1400.0,43.0,0.0,2
 4,1400.0,49.0,0.0,2
 4,1700.0,4.0,0.0,2
 4,1700.0,10.0,0.0,2
 4,1700.0,16.0,0.0,2
 4,1700.0,22.0,0.0,2
 4,1700.0,28.0,0.0,2
 4,1700.0,34.0,0.0,2
 4,1700.0,40.0,0.0,2
 4,1700.0,46.0,0.0,2
 4,2000.0,7.0,0.0,2
 4,2000.0,13.0,0.0,2
 4,2000.0,19.0,0.0,2
 4,2000.0,25.0,0.0,2
 4,2000.0,31.0,0.0,2
 4,2000.0,37.0,0.0,2
 4,2000.0,43.0,0.0,2
 4,2000.0,49.0,0.0,2
 4,2000.0,55.0,0.0,2
 4,2000.0,61.0,0.0,2
 4,2000.0,67.0,0.0,2
 4,2300.0,4.0,0.0,2
 4,2300.0,10.0,0.0,2
 4,2300.0,16.0,0.0,2
 4,2300.0,22.0,0.0,2
 4,2300.0,28.0,0.0,2
 4,2300.0,34.0,0.0,2
 4,2300.0,40.0,0.0,2
 4,2300.0,46.0,0.0,2
 4,2300.0,52.0,0.0,2
 4,2300.0,58.0,0.0,2
 4,2300.0,64.0,0.0,2
 5,200.0,7.0,0.0,2
 5,200.0,13.0,0.0,2
 5,200.0,19.0,0.0,2
 5,200.0,25.0,0.0,2
 5,200.0,31.0,0.0,2
 5,200.0,37.0,0.0,2
 5,200.0,43.0,0.0,2
 5,200.0,49.0,0.0,2
 5,200.0,55.0,0.0,2
 5,200.0,61.0,0.0,2
 5,500.0,4.0,0.0,2
 5,500.0,10.0,0.0,2
 5,500.0,16.0,0.0,2
 5,500.0,22.0,0.0,2
 5,500.0,28.0,0.0,2
 5,500.0,34.0,0.0,2
 5,500.0,40.0,0.0,2
 5,500.0,46.0,0.0,2
 5,500.0,52.0,0.0,2
 5,500.0,58.0,0.0,2
 5,800.0,7.0,0.0,2
 5,800.0,13.0,0.0,2
 5,800.0,19.0,0.0,2
 5,800.0,25.0,0.0,2
 5,800.0,31.0,0.0,2
 5,800.0,37.0,0.0,2
 5,800.0,43.0,0.0,2
 5,800.0,49.0,0.0,2
 5,800.0,55.0,0.0,2
 5,1100.0,4.0,0.0,2
 5,1100.0,10.0,0.0,2
 5,1100.0,16.0,0.0,2
 5,1100.0,22.0,0.0,2
 5,1100.0,28.0,0.0,2
 5,1100.0,34.0,0.0,2
 5,1100.0,40.0,0.0,2
 5,1100.0,46.0,0.0,2
 5,1100.0,52.0,0.0,2
 5,1400.0,7.0,0.0,2
 5,1400.0,13.0,0.0,2
 5,1400.0,19.0,0.0,2
 5,1400.0,25.0,0.0,2
 5,1400.0,31.0,0.0,2
 5,1400.0,37.0,0.0,2
 5,1400.0,43.0,0.0,2
 5,1400.0,49.0,0.0,2
 5,1700.0,4.0,0.0,2
 5,1700.0,10.0,0.0,2
 5,1700.0,16.0,0.0,2
 5,1700.0,22.0,0.0,2
 5,1700.0,28.0,0.0,2
 5,1700.0,34.0,0.0,2
 5,1700.0,40.0,0.0,2
 5,1700.0,46.0,0.0,2
 5,2000.0,7.0,0.0,2
 5,2000.0,13.0,0.0,2
 5,2000.0,19.0,0.0,2
 5,2000.0,25.0,0.0,2
 5,2000.0,31.0,0.0,2
 5,2000.0,37.0,0.0,2
 5,2000.0,43.0,0.0,2
 5,2000.0,49.0,0.0,2
 5,2000.0,55.0,0.0,2
 5,2000.0,61.0,0.0,2
 5,2000.0,67.0,0.0,2
 5,2300.0,4.0,0.0,2
 5,2300.0,10.0,0.0,2
 5,2300.0,16.0,0.0,2
 5,2300.0,22.0,0.0,2
 5,2300.0,28.0,0.0,2
 5,2300.0,34.0,0.0,2
 5,2300.0,40.0,0.0,2
 5,2300.0,46.0,0.0,2
 5,2300.0,52.0,0.0,2
 5,2300.0,58.0,0.0,2
 5,2300.0,64.0,0.0,2
 6,200.0,7.0,0.0,2
 6,200.0,13.0,0.0,2
 6,200.0,19.0,0.0,2
 6,200.0,25.0,0.0,2
 6,200.0,31.0,0.0,2
 6,200.0,37.0,0.0,2
 6,200.0,43.0,0.0,2
 6,200.0,49.0,0.0,2
 6,200.0,55.0,0.0,2
 6,200.0,61.0,0.0,2
 6,500.0,4.0,0.0,2
 6,500.0,10.0,0.0,2
 6,500.0,16.0,0.0,2
 6,500.0,22.0,0.0,2
 6,500.0,28.0,0.0,2
 6,500.0,34.0,0.0,2
 6,500.0,40.0,0.0,2
 6,500.0,46.0,0.0,2
 6,500.0,52.0,0.0,2
 6,500.0,58.0,0.0,2
 6,800.0,7.0,0.0,2
 6,800.0,13.0,0.0,2
 6,800.0,19.0,0.0,2
 6,800.0,25.0,0.0,2
 6,800.0,31.0,0.0,2
 6,800.0,37.0,0.0,2
 6,800.0,43.0,0.0,2
 6,800.0,49.0,0.0,2
 6,800.0,55.0,0.0,2
 6,1100.0,4.0,0.0,2
 6,1100.0,10.0,0.0,2
 6,1100.0,16.0,0.0,2
 6,1100.0,22.0,0.0,2
 6,1100.0,28.0,0.0,2
 6,1100.0,34.0,0.0,2
 6,1100.0,40.0,0.0,2
 6,1100.0,46.0,0.0,2
 6,1100.0,52.0,0.0,2
 6,1400.0,7.0,0.0,2
 6,1400.0,13.0,0.0,2
 6,1400.0,19.0,0.0,2
 6,1400.0,25.0,0.0,2
 6,1400.0,31.0,0.0,2
 6,1400.0,37.0,0.0,2
 6,1400.0,43.0,0.0,2
 6,1400.0,49.0,0.0,2
 6,1700.0,4.0,0.0,2
 6,1700.0,10.0,0.0,2
 6,1700.0,16.0,0.0,2
 6,1700.0,22.0,0.0,2
 6,1700.0,28.0,0.0,2
 6,1700.0,34.0,0.0,2
 6,1700.0,40.0,0.0,2
 6,1700.0,46.0,0.0,2
 6,2000.0,7.0,0.0,2
 6,2000.0,13.0,0.0,2
 6,2000.0,19.0,0.0,2
 6,2000.0,25.0,0.0,2
 6,2000.0,31.0,0.0,2
 6,2000.0,37.0,0.0,2
 6,2000.0,43.0,0.0,2
 6,2000.0,49.0,0.0,2
 6,2000.0,55.0,0.0,2
 6,2000.0,61.0,0.0,2
 6,2000.0,67.0,0.0,2
 6,2300.0,4.0,0.0,2
 6,2300.0,10.0,0.0,2
 6,2300.0,16.0,0.0,2
 6,2300.0,22.0,0.0,2
 6,2300.0,28.0,0.0,2
 6,2300.0,34.0,0.0,2
 6,2300.0,40.0,0.0,2
 6,2300.0,46.0,0.0,2
 6,2300.0,52.0,0.0,2
 6,2300.0,58.0,0.0,2
 6,2300.0,64.0,0.0,2
 7,200.0,7.0,0.0,2
 7,200.0,13.0,0.0,2
 7,200.0,19.0,0.0,2
 7,200.0,25.0,0.0,2
 7,200.0,31.0,0.0,2
 7,200.0,37.0,0.0,2
 7,200.0,43.0,0.0,2
 7,200.0,49.0,0.0,2
 7,200.0,55.0,0.0,2
 7,200.0,61.0,0.0,2
 7,500.0,4.0,0.0,2
 7,500.0,10.0,0.0,2
 7,500.0,16.0,0.0,2
 7,500.0,22.0,0.0,2
 7,500.0,28.0,0.0,2
 7,500.0,34.0,0.0,2
 7,500.0,40.0,0.0,2
 7,500.0,46.0,0.0,2
 7,500.0,52.0,0.0,2
 7,500.0,58.0,0.0,2
 7,800.0,7.0,0.0,2
 7,800.0,13.0,0.0,2
 7,800.0,19.0,0.0,2
 7,800.0,25.0,0.0,2
 7,800.0,31.0,0.0,2
 7,800.0,37.0,0.0,2
 7,800.0,43.0,0.0,2
 7,800.0,49.0,0.0,2
 7,800.0,55.0,0.0,2
 7,1100.0,4.0,0.0,2
 7,1100.0,10.0,0.0,2
 7,1100.0,16.0,0.0,2
 7,1100.0,22.0,0.0,2
 7,1100.0,28.0,0.0,2
 7,1100.0,34.0,0.0,2
 7,1100.0,40.0,0.0,2
 7,1100.0,46.0,0.0,2
 7,1100.0,52.0,0.0,2
 7,1400.0,7.0,0.0,2
 7,1400.0,13.0,0.0,2
 7,1400.0,19.0,0.0,2
 7,1400.0,25.0,0.0,2
 7,1400.0,31.0,0.0,2
 7,1400.0,37.0,0.0,2
 7,1400.0,43.0,0.0,2
 7,1400.0,49.0,0.0,2
 7,1700.0,4.0,0.0,2
 7,1700.0,10.0,0.0,2
 7,1700.0,16.0,0.0,2
 7,1700.0,22.0,0.0,2
 7,1700.0,28.0,0.0,2
 7,1700.0,34.0,0.0,2
 7,1700.0,40.0,0.0,2
 7,1700.0,46.0,0.0,2
 7,2000.0,7.0,0.0,2
 7,2000.0,13.0,0.0,2
 7,2000.0,19.0,0.0,2
 7,2000.0,25.0,0.0,2
 7,2000.0,31.0,0.0,2
 7,2000.0,37.0,0.0,2
 7,2000.0,43.0,0.0,2
 7,2000.0,49.0,0.0,2
 7,2000.0,55.0,0.0,2
 7,2000.0,61.0,0.0,2
 7,2000.0,67.0,0.0,2
 7,2300.0,4.0,0.0,2
 7,2300.0,10.0,0.0,2
 7,2300.0,16.0,0.0,2
 7,2300.0,22.0,0.0,2
 7,2300.0,28.0,0.0,2
 7,2300.0,34.0,0.0,2
 7,2300.0,40.0,0.0,2
 7,2300.0,46.0,0.0,2
 7,2300.0,52.0,0.0,2
 7,2300.0,58.0,0.0,2
 7,2300.0,64.0,0.0,2
 8,200.0,7.0,0.0,2
 8,200.0,13.0,0.0,2
 8,200.0,19.0,0.0,2
 8,200.0,25.0,0.0,2
 8,200.0,31.0,0.0,2
 8,200.0,37.0,0.0,2
 8,200.0,43.0,0.0,2
 8,200.0,49.0,0.0,2
 8,200.0,55.0,0.0,2
 8,200.0,61.0,0.0,2
 8,500.0,4.0,0.0,2
 8,500.0,10.0,0.0,2
 8,500.0,16.0,0.0,2
 8,500.0,22.0,0.0,2
 8,500.0,28.0,0.0,2
 8,500.0,34.0,0.0,2
 8,500.0,40.0,0.0,2
 8,500.0,46.0,0.0,2
 8,500.0,52.0,0.0,2
 8,500.0,58.0,0.0,2
 8,800.0,7.0,0.0,2
 8,800.0,13.0,0.0,2
 8,800.0,19.0,0.0,2
 8,800.0,25.0,0.0,2
 8,800.0,31.0,0.0,2
 8,800.0,37.0,0.0,2
 8,800.0,43.0,0.0,2
 8,800.0,49.0,0.0,2
 8,800.0,55.0,0.0,2
 8,1100.0,4.0,0.0,2
 8,1100.0,10.0,0.0,2
 8,1100.0,16.0,0.0,2
 8,1100.0,22.0,0.0,2
 8,1100.0,28.0,0.0,2
 8,1100.0,34.0,0.0,2
 8,1100.0,40.0,0.0,2
 8,1100.0,46.0,0.0,2
 8,1100.0,52.0,0.0,2
 8,1400.0,7.0,0.0,2
 8,1400.0,13.0,0.0,2
 8,1400.0,19.0,0.0,2
 8,1400.0,25.0,0.0,2
 8,1400.0,31.0,0.0,2
 8,1400.0,37.0,0.0,2
 8,1400.0,43.0,0.0,2
 8,1400.0,49.0,0.0,2
 8,1700.0,4.0,0.0,2
 8,1700.0,10.0,0.0,2
 8,1700.0,16.0,0.0,2
 8,1700.0,22.0,0.0,2
 8,1700.0,28.0,0.0,2
 8,1700.0,34.0,0.0,2
 8,1700.0,40.0,0.0,2
 8,1700.0,46.0,0.0,2
 8,2000.0,7.0,0.0,2
 8,2000.0,13.0,0.0,2
 8,2000.0,19.0,0.0,2
 8,2000.0,25.0,0.0,2
 8,2000.0,31.0,0.0,2
 8,2000.0,37.0,0.0,2
 8,2000.0,43.0,0.0,2
 8,2000.0,49.0,0.0,2
 8,2000.0,55.0,0.0,2
 8,2000.0,61.0,0.0,2
 8,2000.0,67.0,0.0,2
 8,2300.0,4.0,0.0,2
 8,2300.0,10.0,0.0,2
 8,2300.0,16.0,0.0,2
 8,2300.0,22.0,0.0,2
 8,2300.0,28.0,0.0,2
 8,2300.0,34.0,0.0,2
 8,2300.0,40.0,0.0,2
 8,2300.0,46.0,0.0,2
 8,2300.0,52.0,0.0,2
 8,2300.0,58.0,0.0,2
 8,2300.0,64.0,0.0,2
 9,200.0,7.0,0.0,2
 9,200.0,13.0,0.0,2
 9,200.0,19.0,0.0,2
 9,200.0,25.0,0.0,2
 9,200.0,31.0,0.0,2
 9,200.0,37.0,0.0,2
 9,200.0,43.0,0.0,2
 9,200.0,49.0,0.0,2
 9,200.0,55.0,0.0,2
 9,200.0,61.0,0.0,2
 9,500.0,4.0,0.0,2
 9,500.0,10.0,0.0,2
 9,500.0,16.0,0.0,2
 9,500.0,22.0,0.0,2
 9,500.0,28.0,0.0,2
 9,500.0,34.0,0.0,2
 9,500.0,40.0,0.0,2
 9,500.0,46.0,0.0,2
 9,500.0,52.0,0.0,2
 9,500.0,58.0,0.0,2
 9,800.0,7.0,0.0,2
 9,800.0,13.0,0.0,2
 9,800.0,19.0,0.0,2
 9,800.0,25.0,0.0,2
 9,800.0,31.0,0.0,2
 9,800.0,37.0,0.0,2
 9,800.0,43.0,0.0,2
 9,800.0,49.0,0.0,2
 9,800.0,55.0,0.0,2
 9,1100.0,4.0,0.0,2
 9,1100.0,10.0,0.0,2
 9,1100.0,16.0,0.0,2
 9,1100.0,22.0,0.0,2
 9,1100.0,28.0,0.0,2
 9,1100.0,34.0,0.0,2
 9,1100.0,40.0,0.0,2
 9,1100.0,46.0,0.0,2
 9,1100.0,52.0,0.0,2
 9,1400.0,7.0,0.0,2
 9,1400.0,13.0,0.0,2
 9,1400.0,19.0,0.0,2
 9,1400.0,25.0,0.0,2
 9,1400.0,31.0,0.0,2
 9,1400.0,37.0,0.0,2
 9,1400.0,43.0,0.0,2
 9,1400.0,49.0,0.0,2
 9,1700.0,4.0,0.0,2
 9,1700.0,10.0,0.0,2
 9,1700.0,16.0,0.0,2
 9,1700.0,22.0,0.0,2
 9,1700.0,28.0,0.0,2
 9,1700.0,34.0,0.0,2
 9,1700.0,40.0,0.0,2
 9,1700.0,46.0,0.0,2
 9,2000.0,7.0,0.0,2
 9,2000.0,13.0,0.0,2
 9,2000.0,19.0,0.0,2
 9,2000.0,25.0,0.0,2
 9,2000.0,31.0,0.0,2
 9,2000.0,37.0,0.0,2
 9,2000.0,43.0,0.0,2
 9,2000.0,49.0,0.0,2
 9,2000.0,55.0,0.0,2
 9,2000.0,61.0,0.0,2
 9,2000.0,67.0,0.0,2
 9,2300.0,4.0,0.0,2
 9,2300.0,10.0,0.0,2
 9,2300.0,16.0,0.0,2
 9,2300.0,22.0,0.0,2
 9,2300.0,28.0,0.0,2
 9,2300.0,34.0,0.0,2
 9,2300.0,40.0,0.0,2
 9,2300.0,46.0,0.0,2
 9,2300.0,52.0,0.0,2
 9,2300.0,58.0,0.0,2
 9,2300.0,64.0,0.0,2
 10,200.0,7.0,0.0,2
 10,200.0,13.0,0.0,2
 10,200.0,19.0,0.0,2
 10,200.0,25.0,0.0,2
 10,200.0,31.0,0.0,2
 10,200.0,37.0,0.0,2
 10,200.0,43.0,0.0,2
 10,200.0,49.0,0.0,2
 10,200.0,55.0,0.0,2
 10,200.0,61.0,0.0,2
 10,500.0,4.0,0.0,2
 10,500.0,10.0,0.0,2
 10,500.0,16.0,0.0,2
 10,500.0,22.0,0.0,2
 10,500.0,28.0,0.0,2
 10,500.0,34.0,0.0,2
 10,500.0,40.0,0.0,2
 10,500.0,46.0,0.0,2
 10,500.0,52.0,0.0,2
 10,500.0,58.0,0.0,2
 10,800.0,7.0,0.0,2
 10,800.0,13.0,0.0,2
 10,800.0,19.0,0.0,2
 10,800.0,25.0,0.0,2
 10,800.0,31.0,0.0,2
 10,800.0,37.0,0.0,2
 10,800.0,43.0,0.0,2
 10,800.0,49.0,0.0,2
 10,800.0,55.0,0.0,2
 10,1100.0,4.0,0.0,2
 10,1100.0,10.0,0.0,2
 10,1100.0,16.0,0.0,2
 10,1100.0,22.0,0.0,2
 10,1100.0,28.0,0.0,2
 10,1100.0,34.0,0.0,2
 10,1100.0,40.0,0.0,2
 10,1100.0,46.0,0.0,2
 10,1100.0,52.0,0.0,2
 10,1400.0,7.0,0.0,2
 10,1400.0,13.0,0.0,2
 10,1400.0,19.0,0.0,2
 10,1400.0,25.0,0.0,2
 10,1400.0,31.0,0.0,2
 10,1400.0,37.0,0.0,2
 10,1400.0,43.0,0.0,2
 10,1400.0,49.0,0.0,2
 10,1700.0,4.0,0.0,2
 10,1700.0,10.0,0.0,2
 10,1700.0,16.0,0.0,2
 10,1700.0,22.0,0.0,2
 10,1700.0,28.0,0.0,2
 10,1700.0,34.0,0.0,2
 10,1700.0,40.0,0.0,2
 10,1700.0,46.0,0.0,2
 10,2000.0,7.0,0.0,2
 10,2000.0,13.0,0.0,2
 10,2000.0,19.0,0.0,2
 10,2000.0,25.0,0.0,2
 10,2000.0,31.0,0.0,2
 10,2000.0,37.0,0.0,2
 10,2000.0,43.0,0.0,2
 10,2000.0,49.0,0.0,2
 10,2000.0,55.0,0.0,2
 10,2000.0,61.0,0.0,2
 10,2000.0,67.0,0.0,2
 10,2300.0,4.0,0.0,2
 10,2300.0,10.0,0.0,2
 10,2300.0,16.0,0.0,2
 10,2300.0,22.0,0.0,2
 10,2300.0,28.0,0.0,2
 10,2300.0,34.0,0.0,2
 10,2300.0,40.0,0.0,2
 10,2300.0,46.0,0.0,2
 10,2300.0,52.0,0.0,2
 10,2300.0,58.0,0.0,2
 10,2300.0,64.0,0.0,2
 11,200.0,7.0,0.0,2
 11,200.0,13.0,0.0,2
 11,200.0,19.0,0.0,2
 11,200.0,25.0,0.0,2
 11,200.0,31.0,0.0,2
 11,200.0,37.0,0.0,2
 11,200.0,43.0,0.0,2
 11,200.0,49.0,0.0,2
 11,200.0,55.0,0.0,2
 11,200.0,61.0,0.0,2
 11,500.0,4.0,0.0,2
 11,500.0,10.0,0.0,2
 11,500.0,16.0,0.0,2
 11,500.0,22.0,0.0,2
 11,500.0,28.0,0.0,2
 11,500.0,34.0,0.0,2
 11,500.0,40.0,0.0,2
 11,500.0,46.0,0.0,2
 11,500.0,52.0,0.0,2
 11,500.0,58.0,0.0,2
 11,800.0,7.0,0.0,2
 11,800.0,13.0,0.0,2
 11,800.0,19.0,0.0,2
 11,800.0,25.0,0.0,2
 11,800.0,31.0,0.0,2
 11,800.0,37.0,0.0,2
 11,800.0,43.0,0.0,2
 11,800.0,49.0,0.0,2
 11,800.0,55.0,0.0,2
 11,1100.0,4.0,0.0,2
 11,1100.0,10.0,0.0,2
 11,1100.0,16.0,0.0,2
 11,1100.0,22.0,0.0,2
 11,1100.0,28.0,0.0,2
 11,1100.0,34.0,0.0,2
 11,1100.0,40.0,0.0,2
 11,1100.0,46.0,0.0,2
 11,1100.0,52.0,0.0,2
 11,1400.0,7.0,0.0,2
 11,1400.0,13.0,0.0,2
 11,1400.0,19.0,0.0,2
 11,1400.0,25.0,0.0,2
 11,1400.0,31.0,0.0,2
 11,1400.0,37.0,0.0,2
 11,1400.0,43.0,0.0,2
 11,1400.0,49.0,0.0,2
 11,1700.0,4.0,0.0,2
 11,1700.0,10.0,0.0,2
 11,1700.0,16.0,0.0,2
 11,1700.0,22.0,0.0,2
 11,1700.0,28.0,0.0,2
