 format: day,hour,forecast,value  location:53_114 Start : 20160101 ,month
15,2300.0,4.0,-0.4,1
15,2300.0,7.0,-4.8,1
16,200.0,4.0,-0.3,1
16,200.0,7.0,-4.6,1
16,500.0,4.0,-0.3,1
16,500.0,7.0,-4.6,1
16,800.0,4.0,-0.3,1
16,800.0,7.0,-4.4,1
16,1100.0,4.0,-0.3,1
16,1100.0,7.0,-4.4,1
16,1400.0,4.0,0.0,1
16,1400.0,7.0,-4.7,1
16,1700.0,4.0,0.0,1
16,1700.0,7.0,-4.7,1
16,2000.0,4.0,-4.7,1
16,2000.0,7.0,-9.7,1
16,2300.0,4.0,-4.7,1
16,2300.0,7.0,-9.7,1
17,200.0,4.0,-4.1,1
17,200.0,7.0,-9.3,1
17,500.0,4.0,-4.1,1
17,500.0,7.0,-9.3,1
17,800.0,4.0,-3.3,1
17,800.0,7.0,-9.4,1
17,1100.0,4.0,-3.3,1
17,1100.0,7.0,-9.4,1
17,1400.0,4.0,-3.7,1
17,1400.0,7.0,-9.8,1
17,1700.0,4.0,-3.7,1
17,1700.0,7.0,-9.8,1
17,2000.0,4.0,-9.9,1
17,2000.0,7.0,-8.5,1
17,2300.0,4.0,-9.9,1
17,2300.0,7.0,-8.5,1
18,200.0,4.0,-9.9,1
18,200.0,7.0,-8.5,1
18,500.0,4.0,-9.9,1
18,500.0,7.0,-8.5,1
18,800.0,4.0,-9.8,1
18,800.0,7.0,-8.5,1
18,1100.0,4.0,-9.8,1
18,1100.0,7.0,-8.5,1
18,1400.0,4.0,-9.6,1
18,1400.0,7.0,-8.5,1
18,1700.0,4.0,-9.6,1
18,1700.0,7.0,-8.5,1
18,2000.0,4.0,-8.5,1
18,2000.0,7.0,-7.5,1
18,2300.0,4.0,-8.5,1
18,2300.0,7.0,-7.5,1
19,200.0,4.0,-8.5,1
19,200.0,7.0,-7.7,1
19,500.0,4.0,-8.5,1
19,500.0,7.0,-7.7,1
19,800.0,4.0,-8.5,1
19,800.0,7.0,-7.8,1
19,1100.0,4.0,-8.5,1
19,1100.0,7.0,-7.8,1
19,1400.0,4.0,-8.5,1
19,1400.0,7.0,-7.4,1
19,1700.0,4.0,-8.5,1
19,1700.0,7.0,-7.4,1
19,2000.0,4.0,-7.7,1
19,2000.0,7.0,-7.9,1
19,2300.0,4.0,-7.7,1
19,2300.0,7.0,-7.9,1
20,200.0,4.0,-8.3,1
20,200.0,7.0,-8.2,1
20,500.0,4.0,-8.3,1
20,500.0,7.0,-8.2,1
20,800.0,4.0,-8.3,1
20,800.0,7.0,-8.3,1
20,1100.0,4.0,-9.3,1
20,1100.0,7.0,-8.3,1
20,1400.0,4.0,-9.2,1
20,1400.0,7.0,-8.3,1
20,1700.0,4.0,-9.2,1
20,1700.0,7.0,-8.3,1
20,2000.0,4.0,-9.0,1
20,2000.0,7.0,-9.6,1
20,2300.0,4.0,-9.0,1
20,2300.0,7.0,-9.6,1
21,200.0,4.0,-9.0,1
21,200.0,7.0,-9.6,1
21,500.0,4.0,-9.0,1
21,500.0,7.0,-9.7,1
21,800.0,4.0,-9.0,1
21,800.0,7.0,-9.7,1
21,1100.0,4.0,-9.0,1
21,1100.0,7.0,-9.7,1
21,1400.0,4.0,-8.9,1
21,1400.0,7.0,-9.7,1
21,1700.0,4.0,-8.9,1
21,1700.0,7.0,-9.7,1
21,2000.0,4.0,-9.6,1
21,2000.0,7.0,-14.8,1
21,2300.0,4.0,-9.6,1
21,2300.0,7.0,-14.8,1
22,200.0,4.0,-9.6,1
22,200.0,7.0,-14.8,1
22,500.0,4.0,-9.6,1
22,500.0,7.0,-14.8,1
22,800.0,4.0,-9.4,1
22,800.0,7.0,-14.8,1
22,1100.0,4.0,-9.4,1
22,1100.0,7.0,-14.8,1
22,1400.0,4.0,-9.3,1
22,1400.0,7.0,-14.8,1
22,1700.0,4.0,-8.6,1
22,1700.0,7.0,-14.8,1
22,2000.0,4.0,-13.5,1
22,2000.0,7.0,-10.2,1
22,2300.0,4.0,-13.5,1
22,2300.0,7.0,-10.2,1
23,200.0,4.0,-13.5,1
23,200.0,7.0,-10.1,1
23,500.0,4.0,-13.5,1
23,500.0,7.0,-10.1,1
23,800.0,4.0,-13.6,1
23,800.0,7.0,-12.1,1
23,1100.0,4.0,-13.6,1
23,1100.0,7.0,-12.1,1
23,1400.0,4.0,-13.6,1
23,1400.0,7.0,-12.0,1
23,1700.0,4.0,-13.5,1
23,1700.0,7.0,-12.1,1
23,2000.0,4.0,-12.0,1
23,2000.0,7.0,-5.6,1
23,2300.0,4.0,-12.0,1
23,2300.0,7.0,-5.7,1
24,200.0,4.0,-11.9,1
24,200.0,7.0,-6.3,1
24,500.0,4.0,-11.9,1
24,500.0,7.0,-6.3,1
24,800.0,4.0,-12.5,1
24,800.0,7.0,-6.2,1
24,1100.0,4.0,-12.5,1
24,1100.0,7.0,-6.2,1
24,1400.0,4.0,-12.8,1
24,1400.0,7.0,-5.6,1
24,1700.0,4.0,-12.8,1
24,1700.0,7.0,-5.6,1
24,2000.0,4.0,-5.9,1
24,2000.0,7.0,-3.8,1
24,2300.0,4.0,-5.9,1
24,2300.0,7.0,-3.8,1
25,200.0,4.0,-6.0,1
25,200.0,7.0,-3.7,1
25,500.0,4.0,-6.0,1
25,500.0,7.0,-3.7,1
25,800.0,4.0,-6.9,1
25,800.0,7.0,-4.0,1
25,1100.0,4.0,-6.9,1
25,1100.0,7.0,-4.0,1
25,1400.0,4.0,-7.5,1
25,1400.0,7.0,-4.0,1
25,1700.0,4.0,-7.5,1
25,1700.0,7.0,-4.0,1
25,2000.0,4.0,-4.5,1
25,2000.0,7.0,-1.9,1
25,2300.0,4.0,-4.5,1
25,2300.0,7.0,-1.9,1
26,200.0,4.0,-4.5,1
26,200.0,7.0,-1.9,1
26,500.0,4.0,-4.5,1
26,500.0,7.0,-1.9,1
26,800.0,4.0,-4.9,1
26,800.0,7.0,-1.6,1
26,1100.0,4.0,-4.9,1
26,1100.0,7.0,-1.6,1
26,1400.0,4.0,-4.6,1
26,1400.0,7.0,-1.6,1
26,1700.0,4.0,-4.5,1
26,1700.0,7.0,-1.6,1
26,2000.0,4.0,-1.7,1
26,2000.0,7.0,0.0,1
26,2300.0,4.0,-1.7,1
26,2300.0,7.0,0.0,1
27,200.0,4.0,-2.0,1
27,200.0,7.0,-0.4,1
27,500.0,4.0,-2.0,1
27,500.0,7.0,-0.5,1
27,800.0,4.0,-3.4,1
27,800.0,7.0,-0.5,1
27,1100.0,4.0,-3.2,1
27,1100.0,7.0,-0.5,1
27,1400.0,4.0,-3.2,1
27,1400.0,7.0,0.0,1
27,1700.0,4.0,-3.9,1
27,1700.0,7.0,0.0,1
27,2000.0,4.0,-0.1,1
27,2000.0,7.0,-1.4,1
27,2300.0,4.0,-0.1,1
27,2300.0,7.0,-1.4,1
28,200.0,4.0,-0.6,1
28,200.0,7.0,-1.5,1
28,500.0,4.0,-0.6,1
28,500.0,7.0,-1.5,1
28,800.0,4.0,-0.4,1
28,800.0,7.0,-1.2,1
28,1100.0,4.0,-0.4,1
28,1100.0,7.0,-1.2,1
28,1400.0,4.0,-0.5,1
28,1400.0,7.0,-1.2,1
28,1700.0,4.0,-0.6,1
28,1700.0,7.0,-1.2,1
28,2000.0,4.0,-1.6,1
28,2000.0,7.0,-5.3,1
28,2300.0,4.0,-1.5,1
28,2300.0,7.0,-5.3,1
29,200.0,4.0,-1.6,1
29,200.0,7.0,-5.3,1
29,500.0,4.0,-1.6,1
29,500.0,7.0,-5.3,1
29,800.0,4.0,-2.3,1
29,800.0,7.0,-5.3,1
29,1100.0,4.0,-2.3,1
29,1100.0,7.0,-5.3,1
29,1400.0,4.0,-2.3,1
29,1400.0,7.0,-5.3,1
29,1700.0,4.0,-2.3,1
29,1700.0,7.0,-5.3,1
29,2000.0,4.0,-6.0,1
29,2000.0,7.0,-9.0,1
29,2300.0,4.0,-6.0,1
29,2300.0,7.0,-9.0,1
30,200.0,4.0,-6.0,1
30,200.0,7.0,-9.0,1
30,500.0,4.0,-6.0,1
30,500.0,7.0,-9.0,1
30,800.0,4.0,-6.3,1
30,800.0,7.0,-9.0,1
30,1100.0,4.0,-6.3,1
30,1100.0,7.0,-9.0,1
30,1400.0,4.0,-6.2,1
30,1400.0,7.0,-9.0,1
30,1700.0,4.0,-6.2,1
30,1700.0,7.0,-9.0,1
30,2000.0,4.0,-8.3,1
30,2000.0,7.0,-8.2,1
30,2300.0,4.0,-8.3,1
30,2300.0,7.0,-8.2,1
31,200.0,4.0,-8.3,1
31,200.0,7.0,-8.1,1
31,500.0,4.0,-8.3,1
31,500.0,7.0,-8.1,1
31,800.0,4.0,-8.5,1
31,800.0,7.0,-8.2,1
31,1100.0,4.0,-8.5,1
31,1100.0,7.0,-8.1,1
31,1400.0,4.0,-8.4,1
31,1400.0,7.0,-8.2,1
31,1700.0,4.0,-8.4,1
31,1700.0,7.0,-8.2,1
31,2000.0,4.0,-8.1,1
31,2000.0,7.0,-7.4,1
31,2300.0,4.0,-8.1,1
31,2300.0,7.0,-7.4,1
 Start : 20160201 ,,,,0
1,200.0,4.0,-7.5,2
1,200.0,7.0,-6.8,2
1,500.0,4.0,-7.5,2
1,500.0,7.0,-6.8,2
1,800.0,4.0,-7.4,2
1,800.0,7.0,-7.6,2
1,1100.0,4.0,-7.4,2
1,1100.0,7.0,-7.6,2
1,1400.0,4.0,-7.4,2
1,1400.0,7.0,-8.0,2
1,1700.0,4.0,-7.4,2
1,1700.0,7.0,-8.0,2
1,2000.0,4.0,-7.2,2
1,2000.0,7.0,-3.0,2
1,2300.0,4.0,-7.2,2
1,2300.0,7.0,-3.0,2
2,200.0,4.0,-6.7,2
2,200.0,7.0,-3.2,2
2,500.0,4.0,-6.7,2
2,500.0,7.0,-3.2,2
2,800.0,4.0,-6.6,2
2,800.0,7.0,-3.1,2
2,1100.0,4.0,-6.6,2
2,1100.0,7.0,-3.1,2
2,1400.0,4.0,-6.8,2
2,1400.0,7.0,-2.8,2
2,1700.0,4.0,-6.8,2
2,1700.0,7.0,-2.8,2
2,2000.0,4.0,-3.0,2
2,2000.0,7.0,-2.9,2
2,2300.0,4.0,-3.0,2
2,2300.0,7.0,-2.9,2
3,200.0,4.0,-3.0,2
3,200.0,7.0,-2.9,2
3,500.0,4.0,-3.0,2
3,500.0,7.0,-2.9,2
3,800.0,4.0,-3.1,2
3,800.0,7.0,-4.0,2
3,1100.0,4.0,-3.5,2
3,1100.0,7.0,-3.7,2
3,1400.0,4.0,-3.5,2
3,1400.0,7.0,-3.7,2
3,1700.0,4.0,-3.6,2
3,1700.0,7.0,-3.7,2
3,2000.0,4.0,-4.3,2
3,2000.0,7.0,-6.6,2
3,2300.0,4.0,-4.3,2
3,2300.0,7.0,-6.6,2
4,200.0,4.0,-4.0,2
4,200.0,7.0,-7.0,2
4,500.0,4.0,-4.0,2
4,500.0,7.0,-7.0,2
4,800.0,4.0,-4.1,2
4,800.0,7.0,-7.0,2
4,1100.0,4.0,-4.1,2
4,1100.0,7.0,-7.0,2
4,1400.0,4.0,-4.6,2
4,1400.0,7.0,-6.7,2
4,1700.0,4.0,-4.6,2
4,1700.0,7.0,-6.7,2
4,2000.0,4.0,-5.8,2
4,2000.0,7.0,-7.0,2
4,2300.0,4.0,-5.8,2
4,2300.0,7.0,-7.0,2
5,200.0,4.0,-6.1,2
5,200.0,7.0,-7.4,2
5,500.0,4.0,-6.1,2
5,500.0,7.0,-7.4,2
5,800.0,4.0,-5.3,2
5,800.0,7.0,-7.4,2
5,1100.0,4.0,-5.3,2
5,1100.0,7.0,-7.4,2
5,1400.0,4.0,-5.3,2
5,1400.0,7.0,-7.4,2
5,1700.0,4.0,-5.3,2
5,1700.0,7.0,-7.4,2
5,2000.0,4.0,-7.6,2
5,2000.0,7.0,-4.3,2
5,2300.0,4.0,-7.6,2
5,2300.0,7.0,-4.3,2
6,200.0,4.0,-7.6,2
6,200.0,7.0,-4.3,2
6,500.0,4.0,-7.6,2
6,500.0,7.0,-4.3,2
6,800.0,4.0,-7.9,2
6,800.0,7.0,-4.6,2
6,1100.0,4.0,-7.9,2
6,1100.0,7.0,-4.6,2
6,1400.0,4.0,-8.0,2
6,1400.0,7.0,-4.6,2
6,1700.0,4.0,-8.0,2
6,1700.0,7.0,-4.6,2
6,2000.0,4.0,-3.7,2
6,2000.0,7.0,-1.5,2
6,2300.0,4.0,-3.7,2
6,2300.0,7.0,-1.5,2
7,200.0,4.0,-3.7,2
7,200.0,7.0,-1.5,2
7,500.0,4.0,-3.7,2
7,500.0,7.0,-1.5,2
7,800.0,4.0,-3.9,2
7,800.0,7.0,-1.5,2
7,1100.0,4.0,-3.9,2
7,1100.0,7.0,-1.5,2
7,1400.0,4.0,-4.4,2
7,1400.0,7.0,-1.5,2
7,1700.0,4.0,-4.3,2
7,1700.0,7.0,-1.5,2
7,2000.0,4.0,-2.2,2
7,2000.0,7.0,-2.8,2
7,2300.0,4.0,-2.2,2
7,2300.0,7.0,-2.8,2
8,200.0,4.0,-2.2,2
8,200.0,7.0,-2.8,2
8,500.0,4.0,-2.2,2
8,500.0,7.0,-2.8,2
8,800.0,4.0,-2.3,2
8,800.0,7.0,-3.3,2
8,1100.0,4.0,-2.3,2
8,1100.0,7.0,-3.3,2
8,1400.0,4.0,-2.2,2
8,1400.0,7.0,-3.3,2
8,1700.0,4.0,-2.2,2
8,1700.0,7.0,-3.3,2
8,2000.0,4.0,-4.2,2
8,2000.0,7.0,0.2,2
8,2300.0,4.0,-4.2,2
8,2300.0,7.0,0.2,2
9,200.0,4.0,-4.4,2
9,200.0,7.0,0.1,2
9,500.0,4.0,-4.4,2
9,500.0,7.0,0.1,2
9,800.0,4.0,-4.3,2
9,800.0,7.0,0.5,2
9,1100.0,4.0,-4.3,2
9,1100.0,7.0,0.5,2
9,1400.0,4.0,-3.9,2
9,1400.0,7.0,0.4,2
9,1700.0,4.0,-3.9,2
9,1700.0,7.0,0.4,2
9,2000.0,4.0,3.2,2
9,2000.0,7.0,6.4,2
9,2300.0,4.0,3.2,2
9,2300.0,7.0,6.4,2
10,200.0,4.0,3.1,2
10,200.0,7.0,6.2,2
10,500.0,4.0,3.1,2
10,500.0,7.0,6.2,2
10,800.0,4.0,1.9,2
10,800.0,7.0,6.7,2
10,1100.0,4.0,1.8,2
10,1100.0,7.0,6.7,2
10,1400.0,4.0,1.7,2
10,1400.0,7.0,7.1,2
10,1700.0,4.0,1.7,2
10,1700.0,7.0,7.1,2
10,2000.0,4.0,7.3,2
10,2000.0,7.0,12.2,2
10,2300.0,4.0,7.3,2
10,2300.0,7.0,12.2,2
11,200.0,4.0,7.3,2
11,200.0,7.0,12.2,2
11,500.0,4.0,7.3,2
11,500.0,7.0,12.2,2
11,800.0,4.0,7.3,2
11,800.0,7.0,11.5,2
11,1100.0,4.0,7.3,2
11,1100.0,7.0,11.5,2
11,1400.0,4.0,6.8,2
11,1400.0,7.0,11.5,2
11,1700.0,4.0,6.8,2
11,1700.0,7.0,11.5,2
11,2000.0,4.0,11.1,2
11,2000.0,7.0,1.4,2
11,2300.0,4.0,11.1,2
11,2300.0,7.0,1.4,2
12,200.0,4.0,11.2,2
12,200.0,7.0,1.0,2
12,500.0,4.0,11.2,2
12,500.0,7.0,1.0,2
12,800.0,4.0,10.1,2
12,800.0,7.0,0.9,2
12,1100.0,4.0,10.1,2
12,1100.0,7.0,0.9,2
12,1400.0,4.0,9.4,2
12,1400.0,7.0,1.3,2
12,1700.0,4.0,9.8,2
12,1700.0,7.0,1.3,2
12,2000.0,4.0,1.3,2
12,2000.0,7.0,-8.8,2
12,2300.0,4.0,1.3,2
12,2300.0,7.0,-8.8,2
13,200.0,4.0,0.9,2
13,200.0,7.0,-8.9,2
13,500.0,4.0,0.8,2
13,500.0,7.0,-8.9,2
13,800.0,4.0,0.9,2
13,800.0,7.0,-8.9,2
13,1100.0,4.0,0.9,2
13,1100.0,7.0,-8.9,2
13,1400.0,4.0,0.9,2
13,1400.0,7.0,-8.9,2
13,1700.0,4.0,0.9,2
13,1700.0,7.0,-8.9,2
13,2000.0,4.0,-9.8,2
13,2000.0,7.0,-8.4,2
13,2300.0,4.0,-9.8,2
13,2300.0,7.0,-8.4,2
14,200.0,4.0,-9.8,2
14,200.0,7.0,-8.4,2
14,500.0,4.0,-9.7,2
14,500.0,7.0,-8.4,2
14,800.0,4.0,-8.8,2
14,800.0,7.0,-8.4,2
14,1100.0,4.0,-8.8,2
14,1100.0,7.0,-8.4,2
14,1400.0,4.0,-8.8,2
14,1400.0,7.0,-8.4,2
14,1700.0,4.0,-8.8,2
14,1700.0,7.0,-8.4,2
14,2000.0,4.0,-3.8,2
14,2000.0,7.0,-4.4,2
14,2300.0,4.0,-3.8,2
14,2300.0,7.0,-4.4,2
15,200.0,4.0,-3.8,2
15,200.0,7.0,-4.4,2
15,500.0,4.0,-3.8,2
15,500.0,7.0,-4.4,2
15,800.0,4.0,-3.9,2
15,800.0,7.0,-4.5,2
15,1100.0,4.0,-3.9,2
15,1100.0,7.0,-4.5,2
15,1400.0,4.0,-4.8,2
15,1400.0,7.0,-4.5,2
15,1700.0,4.0,-4.8,2
15,1700.0,7.0,-4.5,2
15,2000.0,4.0,-4.3,2
15,2000.0,7.0,-3.1,2
15,2300.0,4.0,-4.3,2
15,2300.0,7.0,-3.1,2
16,200.0,4.0,-4.3,2
16,200.0,7.0,-3.0,2
16,500.0,4.0,-4.3,2
16,500.0,7.0,-3.1,2
16,800.0,4.0,-4.5,2
16,800.0,7.0,-3.1,2
16,1100.0,4.0,-4.5,2
16,1100.0,7.0,-3.1,2
16,1400.0,4.0,-4.5,2
16,1400.0,7.0,-3.1,2
16,1700.0,4.0,-4.5,2
16,1700.0,7.0,-3.1,2
16,2000.0,4.0,-2.6,2
16,2000.0,7.0,-1.2,2
16,2300.0,4.0,-2.6,2
16,2300.0,7.0,-1.2,2
17,200.0,4.0,-2.4,2
17,200.0,7.0,-1.2,2
17,500.0,4.0,-2.4,2
17,500.0,7.0,-1.2,2
17,800.0,4.0,-2.8,2
17,800.0,7.0,-1.2,2
17,1100.0,4.0,-2.8,2
17,1100.0,7.0,-1.2,2
17,1400.0,4.0,-2.6,2
17,1400.0,7.0,-1.2,2
17,1700.0,4.0,-2.6,2
17,1700.0,7.0,-1.2,2
17,2000.0,4.0,-1.2,2
17,2000.0,7.0,0.3,2
17,2300.0,4.0,-1.2,2
17,2300.0,7.0,0.3,2
18,200.0,4.0,-1.0,2
18,200.0,7.0,0.4,2
18,500.0,4.0,-1.0,2
18,500.0,7.0,0.4,2
18,800.0,4.0,-0.9,2
18,800.0,7.0,0.3,2
18,1100.0,4.0,-0.9,2
18,1100.0,7.0,0.3,2
18,1400.0,4.0,0.2,2
18,1400.0,7.0,0.1,2
18,1700.0,4.0,0.2,2
18,1700.0,7.0,0.1,2
18,2000.0,4.0,0.3,2
18,2000.0,7.0,-4.5,2
18,2300.0,4.0,0.3,2
18,2300.0,7.0,-4.5,2
19,200.0,4.0,0.3,2
19,200.0,7.0,-4.5,2
19,500.0,4.0,0.3,2
19,500.0,7.0,-4.5,2
19,800.0,4.0,0.0,2
19,800.0,7.0,-4.5,2
19,1100.0,4.0,0.1,2
19,1100.0,7.0,-4.5,2
19,1400.0,4.0,-0.4,2
19,1400.0,7.0,-4.3,2
19,1700.0,4.0,-0.5,2
19,1700.0,7.0,-4.3,2
