 format: day,hour,forecast,value  location:53_114 Start : 20160101 ,month
7,2000.0,10.0,3.2,1
7,2300.0,4.0,2.6,1
7,2300.0,7.0,1.9,1
7,2300.0,10.0,3.2,1
8,200.0,4.0,2.7,1
8,200.0,7.0,1.9,1
8,200.0,10.0,2.8,1
8,500.0,4.0,2.3,1
8,500.0,7.0,2.8,1
8,800.0,4.0,1.9,1
8,800.0,7.0,3.2,1
8,1100.0,4.0,1.9,1
8,1100.0,7.0,3.2,1
8,1400.0,4.0,1.5,1
8,1400.0,7.0,3.5,1
8,1700.0,4.0,1.5,1
8,1700.0,7.0,3.5,1
8,2000.0,4.0,2.8,1
8,2000.0,7.0,3.8,1
8,2000.0,10.0,-1.4,1
8,2300.0,4.0,2.8,1
8,2300.0,7.0,3.8,1
8,2300.0,10.0,-1.4,1
9,200.0,4.0,2.7,1
9,200.0,7.0,3.7,1
9,200.0,10.0,-1.0,1
9,500.0,4.0,3.7,1
9,500.0,7.0,-1.1,1
9,800.0,4.0,3.5,1
9,800.0,7.0,-0.1,1
9,1100.0,4.0,3.5,1
9,1100.0,7.0,-0.1,1
9,1400.0,4.0,3.6,1
9,1400.0,7.0,-0.3,1
9,1700.0,4.0,3.6,1
9,1700.0,7.0,-0.3,1
9,2000.0,4.0,3.5,1
9,2000.0,7.0,-0.4,1
9,2000.0,10.0,-1.4,1
9,2300.0,4.0,3.5,1
9,2300.0,7.0,-0.4,1
9,2300.0,10.0,-1.4,1
10,200.0,4.0,3.5,1
10,200.0,7.0,-0.4,1
10,200.0,10.0,-1.4,1
10,500.0,4.0,-0.4,1
10,500.0,7.0,-1.4,1
10,800.0,4.0,-0.4,1
10,800.0,7.0,-1.1,1
10,1100.0,4.0,-0.4,1
10,1100.0,7.0,-1.1,1
10,1400.0,4.0,-0.4,1
10,1400.0,7.0,-0.8,1
10,1700.0,4.0,0.0,1
10,1700.0,7.0,-0.8,1
10,2000.0,4.0,0.1,1
10,2000.0,7.0,-0.9,1
10,2000.0,10.0,2.2,1
10,2300.0,4.0,0.1,1
10,2300.0,7.0,-0.9,1
10,2300.0,10.0,2.2,1
11,200.0,4.0,0.5,1
11,200.0,7.0,-1.3,1
11,200.0,10.0,2.1,1
11,500.0,4.0,-1.3,1
11,500.0,7.0,2.1,1
11,800.0,4.0,-1.3,1
11,800.0,7.0,2.0,1
11,1100.0,4.0,-1.3,1
11,1100.0,7.0,2.0,1
11,1400.0,4.0,-0.9,1
11,1400.0,7.0,2.0,1
11,1700.0,4.0,-0.9,1
11,1700.0,7.0,2.0,1
11,2000.0,4.0,0.0,1
11,2000.0,7.0,2.0,1
11,2000.0,10.0,0.6,1
11,2300.0,4.0,0.0,1
11,2300.0,7.0,2.0,1
11,2300.0,10.0,0.6,1
12,200.0,4.0,-0.3,1
12,200.0,7.0,2.1,1
12,200.0,10.0,0.7,1
12,500.0,4.0,2.1,1
12,500.0,7.0,0.8,1
12,800.0,4.0,2.0,1
12,800.0,7.0,1.0,1
12,1100.0,4.0,2.0,1
12,1100.0,7.0,1.0,1
12,1400.0,4.0,2.0,1
12,1400.0,7.0,1.0,1
12,1700.0,4.0,2.0,1
12,1700.0,7.0,1.0,1
12,2000.0,4.0,2.0,1
12,2000.0,7.0,0.5,1
12,2000.0,10.0,2.3,1
12,2300.0,4.0,2.0,1
12,2300.0,7.0,0.5,1
12,2300.0,10.0,2.3,1
13,200.0,4.0,2.0,1
13,200.0,7.0,0.5,1
13,200.0,10.0,2.3,1
13,500.0,4.0,0.5,1
13,500.0,7.0,2.3,1
13,800.0,4.0,1.5,1
13,800.0,7.0,3.8,1
13,1100.0,4.0,1.5,1
13,1100.0,7.0,3.8,1
13,1400.0,4.0,1.5,1
13,1400.0,7.0,3.8,1
13,1700.0,4.0,1.5,1
13,1700.0,7.0,3.8,1
13,2000.0,4.0,1.7,1
13,2000.0,7.0,2.7,1
13,2000.0,10.0,5.8,1
13,2300.0,4.0,1.7,1
13,2300.0,7.0,2.7,1
13,2300.0,10.0,5.8,1
14,200.0,4.0,1.7,1
14,200.0,7.0,2.7,1
14,200.0,10.0,5.8,1
14,500.0,4.0,2.7,1
14,500.0,7.0,5.8,1
14,800.0,4.0,2.8,1
14,800.0,7.0,5.9,1
14,1100.0,4.0,2.8,1
14,1100.0,7.0,5.9,1
14,1400.0,4.0,2.8,1
14,1400.0,7.0,5.9,1
14,1700.0,4.0,2.8,1
14,1700.0,7.0,5.9,1
14,2000.0,4.0,3.6,1
14,2000.0,7.0,7.0,1
14,2000.0,10.0,4.6,1
14,2300.0,4.0,3.6,1
14,2300.0,7.0,7.0,1
14,2300.0,10.0,4.6,1
15,200.0,4.0,3.8,1
15,200.0,7.0,7.0,1
15,200.0,10.0,4.6,1
15,500.0,4.0,7.0,1
15,500.0,7.0,4.6,1
15,800.0,4.0,6.6,1
15,800.0,7.0,4.8,1
15,1100.0,4.0,6.6,1
15,1100.0,7.0,4.8,1
15,1400.0,4.0,6.6,1
15,1400.0,7.0,4.8,1
15,1700.0,4.0,6.5,1
15,1700.0,7.0,4.7,1
15,2000.0,4.0,5.8,1
15,2000.0,7.0,4.9,1
15,2000.0,10.0,-3.0,1
15,2300.0,4.0,5.8,1
15,2300.0,7.0,4.9,1
15,2300.0,10.0,-3.0,1
16,200.0,4.0,5.9,1
16,200.0,7.0,4.6,1
16,200.0,10.0,-3.1,1
16,500.0,4.0,4.6,1
16,500.0,7.0,-3.1,1
16,800.0,4.0,5.0,1
16,800.0,7.0,-3.1,1
16,1100.0,4.0,5.0,1
16,1100.0,7.0,-3.0,1
16,1400.0,4.0,4.8,1
16,1400.0,7.0,-3.0,1
16,1700.0,4.0,4.8,1
16,1700.0,7.0,-3.0,1
16,2000.0,4.0,4.8,1
16,2000.0,7.0,-3.2,1
16,2000.0,10.0,-5.9,1
16,2300.0,4.0,4.8,1
16,2300.0,7.0,-3.2,1
16,2300.0,10.0,-5.9,1
17,200.0,4.0,5.2,1
17,200.0,7.0,-3.1,1
17,200.0,10.0,-5.7,1
17,500.0,4.0,-3.1,1
17,500.0,7.0,-5.7,1
17,800.0,4.0,-3.1,1
17,800.0,7.0,-5.7,1
17,1100.0,4.0,-3.1,1
17,1100.0,7.0,-5.7,1
17,1400.0,4.0,-3.1,1
17,1400.0,7.0,-6.0,1
17,1700.0,4.0,-3.1,1
17,1700.0,7.0,-6.0,1
17,2000.0,4.0,-3.1,1
17,2000.0,7.0,-5.0,1
17,2000.0,10.0,-3.1,1
17,2300.0,4.0,-3.1,1
17,2300.0,7.0,-5.0,1
17,2300.0,10.0,-3.1,1
18,200.0,4.0,-2.3,1
18,200.0,7.0,-5.0,1
18,200.0,10.0,-3.1,1
18,500.0,4.0,-5.0,1
18,500.0,7.0,-3.1,1
18,800.0,4.0,-6.1,1
18,800.0,7.0,-3.2,1
18,1100.0,4.0,-6.1,1
18,1100.0,7.0,-3.2,1
18,1400.0,4.0,-6.1,1
18,1400.0,7.0,-3.2,1
18,1700.0,4.0,-5.7,1
18,1700.0,7.0,-2.8,1
18,2000.0,4.0,-6.6,1
18,2000.0,7.0,-2.9,1
18,2000.0,10.0,-1.2,1
18,2300.0,4.0,-6.6,1
18,2300.0,7.0,-2.9,1
18,2300.0,10.0,-1.2,1
19,200.0,4.0,-6.9,1
19,200.0,7.0,-3.1,1
19,200.0,10.0,-1.4,1
19,500.0,4.0,-3.1,1
19,500.0,7.0,-1.4,1
19,800.0,4.0,-3.3,1
19,800.0,7.0,-1.4,1
19,1100.0,4.0,-3.3,1
19,1100.0,7.0,-1.4,1
19,1400.0,4.0,-3.0,1
19,1400.0,7.0,-1.2,1
19,1700.0,4.0,-3.0,1
19,1700.0,7.0,-1.2,1
19,2000.0,4.0,-3.0,1
19,2000.0,7.0,-1.1,1
19,2000.0,10.0,0.0,1
19,2300.0,4.0,-3.0,1
19,2300.0,7.0,-1.1,1
19,2300.0,10.0,0.0,1
20,200.0,4.0,-3.1,1
20,200.0,7.0,-1.4,1
20,200.0,10.0,-0.2,1
20,500.0,4.0,-1.4,1
20,500.0,7.0,-0.2,1
20,800.0,4.0,-1.3,1
20,800.0,7.0,-0.1,1
20,1100.0,4.0,-1.3,1
20,1100.0,7.0,-0.1,1
20,1400.0,4.0,-1.3,1
20,1400.0,7.0,-0.1,1
20,1700.0,4.0,-1.3,1
20,1700.0,7.0,-0.1,1
20,2000.0,4.0,-2.4,1
20,2000.0,7.0,-0.6,1
20,2000.0,10.0,-6.2,1
20,2300.0,4.0,-2.4,1
20,2300.0,7.0,-0.6,1
20,2300.0,10.0,-6.2,1
21,200.0,4.0,-2.3,1
21,200.0,7.0,-0.6,1
21,200.0,10.0,-6.2,1
21,500.0,4.0,-0.6,1
21,500.0,7.0,-6.2,1
21,800.0,4.0,-0.7,1
21,800.0,7.0,-6.1,1
21,1100.0,4.0,-0.7,1
21,1100.0,7.0,-6.1,1
21,1400.0,4.0,-0.7,1
21,1400.0,7.0,-6.1,1
21,1700.0,4.0,-0.7,1
21,1700.0,7.0,-6.1,1
21,2000.0,4.0,-1.6,1
21,2000.0,7.0,-6.1,1
21,2000.0,10.0,-8.1,1
21,2300.0,4.0,-1.6,1
21,2300.0,7.0,-6.1,1
21,2300.0,10.0,-8.1,1
22,200.0,4.0,-1.6,1
22,200.0,7.0,-6.1,1
22,200.0,10.0,-8.1,1
22,500.0,4.0,-6.1,1
22,500.0,7.0,-8.1,1
22,800.0,4.0,-6.2,1
22,800.0,7.0,-8.1,1
22,1100.0,4.0,-6.2,1
22,1100.0,7.0,-8.1,1
22,1400.0,4.0,-6.2,1
22,1400.0,7.0,-8.1,1
22,1700.0,4.0,-6.1,1
22,1700.0,7.0,-8.1,1
22,2000.0,4.0,-5.9,1
22,2000.0,7.0,-6.9,1
22,2000.0,10.0,-3.4,1
22,2300.0,4.0,-5.9,1
22,2300.0,7.0,-6.9,1
22,2300.0,10.0,-3.4,1
23,200.0,4.0,-5.9,1
23,200.0,7.0,-6.9,1
23,200.0,10.0,-3.4,1
23,500.0,4.0,-6.9,1
23,500.0,7.0,-3.4,1
23,800.0,4.0,-6.9,1
23,800.0,7.0,-3.3,1
23,1100.0,4.0,-6.9,1
23,1100.0,7.0,-3.3,1
23,1400.0,4.0,-6.9,1
23,1400.0,7.0,-3.3,1
23,1700.0,4.0,-6.9,1
23,1700.0,7.0,-3.3,1
23,2000.0,4.0,-7.0,1
23,2000.0,7.0,-3.3,1
23,2000.0,10.0,2.8,1
23,2300.0,4.0,-7.0,1
23,2300.0,7.0,-3.3,1
23,2300.0,10.0,2.8,1
24,200.0,4.0,-7.2,1
24,200.0,7.0,-3.7,1
24,200.0,10.0,2.9,1
24,500.0,4.0,-3.7,1
24,500.0,7.0,2.9,1
24,800.0,4.0,-3.5,1
24,800.0,7.0,2.8,1
24,1100.0,4.0,-3.5,1
24,1100.0,7.0,2.8,1
24,1400.0,4.0,-3.1,1
24,1400.0,7.0,2.9,1
24,1700.0,4.0,-3.1,1
24,1700.0,7.0,2.9,1
24,2000.0,4.0,-3.3,1
24,2000.0,7.0,3.0,1
24,2000.0,10.0,4.0,1
24,2300.0,4.0,-3.3,1
24,2300.0,7.0,3.0,1
24,2300.0,10.0,4.0,1
25,200.0,4.0,-3.5,1
25,200.0,7.0,3.0,1
25,200.0,10.0,4.1,1
25,500.0,4.0,3.0,1
25,500.0,7.0,4.1,1
25,800.0,4.0,2.8,1
25,800.0,7.0,3.9,1
25,1100.0,4.0,2.8,1
25,1100.0,7.0,3.9,1
25,1400.0,4.0,2.8,1
25,1400.0,7.0,3.9,1
25,1700.0,4.0,2.8,1
25,1700.0,7.0,3.9,1
25,2000.0,4.0,3.0,1
25,2000.0,7.0,4.1,1
25,2000.0,10.0,4.7,1
25,2300.0,4.0,2.9,1
25,2300.0,7.0,4.1,1
25,2300.0,10.0,4.7,1
26,200.0,4.0,3.0,1
26,200.0,7.0,4.1,1
26,200.0,10.0,4.7,1
26,500.0,4.0,4.0,1
26,500.0,7.0,4.7,1
26,800.0,4.0,3.9,1
26,800.0,7.0,4.7,1
26,1100.0,4.0,3.9,1
26,1100.0,7.0,4.7,1
26,1400.0,4.0,4.0,1
26,1400.0,7.0,4.5,1
26,1700.0,4.0,4.0,1
26,1700.0,7.0,4.5,1
26,2000.0,4.0,3.8,1
26,2000.0,7.0,4.7,1
26,2000.0,10.0,4.6,1
26,2300.0,4.0,3.8,1
26,2300.0,7.0,4.7,1
26,2300.0,10.0,4.6,1
27,200.0,4.0,3.7,1
27,200.0,7.0,4.8,1
27,200.0,10.0,4.0,1
27,500.0,4.0,4.7,1
27,500.0,7.0,4.2,1
27,800.0,4.0,3.8,1
27,800.0,7.0,3.9,1
27,1100.0,4.0,3.8,1
27,1100.0,7.0,3.9,1
27,1400.0,4.0,4.1,1
27,1400.0,7.0,4.4,1
27,1700.0,4.0,4.1,1
27,1700.0,7.0,4.4,1
27,2000.0,4.0,4.3,1
27,2000.0,7.0,4.6,1
27,2000.0,10.0,5.2,1
27,2300.0,4.0,4.3,1
27,2300.0,7.0,4.6,1
27,2300.0,10.0,5.2,1
28,200.0,4.0,3.9,1
28,200.0,7.0,4.1,1
28,200.0,10.0,5.0,1
28,500.0,4.0,4.1,1
28,500.0,7.0,5.0,1
28,800.0,4.0,4.1,1
28,800.0,7.0,5.1,1
28,1100.0,4.0,4.1,1
28,1100.0,7.0,5.1,1
28,1400.0,4.0,4.1,1
28,1400.0,7.0,5.1,1
28,1700.0,4.0,4.1,1
28,1700.0,7.0,5.1,1
28,2000.0,4.0,4.3,1
28,2000.0,7.0,3.7,1
28,2000.0,10.0,-1.1,1
28,2300.0,4.0,4.2,1
28,2300.0,7.0,3.7,1
28,2300.0,10.0,-1.1,1
29,200.0,4.0,4.1,1
29,200.0,7.0,3.7,1
29,200.0,10.0,-1.1,1
29,500.0,4.0,3.8,1
29,500.0,7.0,-1.1,1
29,800.0,4.0,4.7,1
29,800.0,7.0,-1.2,1
29,1100.0,4.0,4.7,1
29,1100.0,7.0,-1.2,1
29,1400.0,4.0,4.7,1
29,1400.0,7.0,-1.2,1
29,1700.0,4.0,4.7,1
29,1700.0,7.0,-1.2,1
29,2000.0,4.0,4.6,1
29,2000.0,7.0,-1.2,1
29,2000.0,10.0,-2.3,1
29,2300.0,4.0,4.6,1
29,2300.0,7.0,-1.2,1
29,2300.0,10.0,-2.3,1
30,200.0,4.0,4.5,1
30,200.0,7.0,-1.2,1
30,200.0,10.0,-2.3,1
30,500.0,4.0,-1.2,1
30,500.0,7.0,-2.3,1
30,800.0,4.0,-1.3,1
30,800.0,7.0,-2.3,1
30,1100.0,4.0,-1.3,1
30,1100.0,7.0,-2.3,1
30,1400.0,4.0,-1.3,1
30,1400.0,7.0,-2.3,1
30,1700.0,4.0,-1.4,1
30,1700.0,7.0,-2.3,1
30,2000.0,4.0,-1.3,1
30,2000.0,7.0,-2.3,1
30,2000.0,10.0,-1.6,1
30,2300.0,4.0,-1.3,1
30,2300.0,7.0,-2.3,1
30,2300.0,10.0,-1.6,1
31,200.0,4.0,-1.3,1
31,200.0,7.0,-2.3,1
31,200.0,10.0,-1.6,1
31,500.0,4.0,-2.3,1
31,500.0,7.0,-1.6,1
31,800.0,4.0,-2.4,1
31,800.0,7.0,-1.6,1
31,1100.0,4.0,-2.4,1
31,1100.0,7.0,-1.6,1
31,1400.0,4.0,-2.4,1
31,1400.0,7.0,-1.6,1
31,1700.0,4.0,-2.4,1
31,1700.0,7.0,-1.5,1
31,2000.0,4.0,-1.1,1
31,2000.0,7.0,-1.6,1
31,2000.0,10.0,3.8,1
31,2300.0,4.0,-1.1,1
31,2300.0,7.0,-1.6,1
31,2300.0,10.0,3.8,1
 Start : 20160201 ,,,,0
1,200.0,4.0,-1.4,2
1,200.0,7.0,-1.3,2
1,200.0,10.0,3.8,2
1,500.0,4.0,-1.3,2
1,500.0,7.0,3.8,2
1,800.0,4.0,-0.9,2
1,800.0,7.0,3.6,2
1,1100.0,4.0,-0.9,2
1,1100.0,7.0,3.6,2
1,1400.0,4.0,-1.3,2
1,1400.0,7.0,3.8,2
1,1700.0,4.0,-1.3,2
1,1700.0,7.0,3.8,2
1,2000.0,4.0,-1.3,2
1,2000.0,7.0,3.7,2
1,2000.0,10.0,4.5,2
1,2300.0,4.0,-1.3,2
1,2300.0,7.0,3.7,2
1,2300.0,10.0,4.5,2
2,200.0,4.0,-0.9,2
2,200.0,7.0,3.7,2
2,200.0,10.0,4.4,2
2,500.0,4.0,3.7,2
2,500.0,7.0,4.4,2
2,800.0,4.0,3.6,2
2,800.0,7.0,4.4,2
2,1100.0,4.0,3.6,2
2,1100.0,7.0,4.4,2
2,1400.0,4.0,3.6,2
2,1400.0,7.0,4.4,2
2,1700.0,4.0,3.6,2
2,1700.0,7.0,4.4,2
2,2000.0,4.0,3.8,2
2,2000.0,7.0,4.6,2
2,2000.0,10.0,2.7,2
2,2300.0,4.0,3.8,2
2,2300.0,7.0,4.6,2
2,2300.0,10.0,2.7,2
3,200.0,4.0,3.8,2
3,200.0,7.0,4.6,2
3,200.0,10.0,2.7,2
3,500.0,4.0,4.6,2
3,500.0,7.0,2.7,2
3,800.0,4.0,4.6,2
3,800.0,7.0,2.6,2
3,1100.0,4.0,4.6,2
3,1100.0,7.0,2.6,2
3,1400.0,4.0,4.6,2
3,1400.0,7.0,2.6,2
3,1700.0,4.0,4.6,2
3,1700.0,7.0,2.6,2
3,2000.0,4.0,4.5,2
3,2000.0,7.0,2.8,2
3,2000.0,10.0,-0.5,2
3,2300.0,4.0,4.5,2
3,2300.0,7.0,2.8,2
3,2300.0,10.0,-0.5,2
4,200.0,4.0,4.5,2
4,200.0,7.0,2.8,2
4,200.0,10.0,-0.4,2
4,500.0,4.0,2.8,2
4,500.0,7.0,-0.4,2
4,800.0,4.0,2.9,2
4,800.0,7.0,-0.3,2
4,1100.0,4.0,2.9,2
4,1100.0,7.0,-0.3,2
4,1400.0,4.0,2.7,2
4,1400.0,7.0,-0.4,2
4,1700.0,4.0,2.7,2
4,1700.0,7.0,-0.4,2
4,2000.0,4.0,2.8,2
4,2000.0,7.0,0.0,2
4,2000.0,10.0,1.7,2
4,2300.0,4.0,2.7,2
4,2300.0,7.0,0.0,2
4,2300.0,10.0,1.7,2
5,200.0,4.0,2.8,2
5,200.0,7.0,-0.3,2
5,200.0,10.0,1.5,2
5,500.0,4.0,-0.3,2
5,500.0,7.0,1.5,2
5,800.0,4.0,-0.1,2
5,800.0,7.0,1.5,2
5,1100.0,4.0,-0.1,2
5,1100.0,7.0,1.5,2
5,1400.0,4.0,-0.1,2
5,1400.0,7.0,1.5,2
5,1700.0,4.0,-0.1,2
5,1700.0,7.0,1.5,2
5,2000.0,4.0,0.0,2
5,2000.0,7.0,1.6,2
5,2000.0,10.0,5.0,2
5,2300.0,4.0,0.0,2
5,2300.0,7.0,1.6,2
5,2300.0,10.0,5.0,2
6,200.0,4.0,1.3,2
6,200.0,7.0,1.6,2
6,200.0,10.0,5.0,2
6,500.0,4.0,1.6,2
6,500.0,7.0,5.0,2
6,800.0,4.0,1.6,2
6,800.0,7.0,5.8,2
6,1100.0,4.0,1.6,2
6,1100.0,7.0,5.8,2
6,1400.0,4.0,1.6,2
6,1400.0,7.0,5.8,2
6,1700.0,4.0,1.6,2
6,1700.0,7.0,5.8,2
6,2000.0,4.0,2.0,2
6,2000.0,7.0,6.7,2
6,2000.0,10.0,4.4,2
6,2300.0,4.0,2.0,2
6,2300.0,7.0,6.7,2
6,2300.0,10.0,4.4,2
7,200.0,4.0,1.9,2
7,200.0,7.0,6.7,2
7,200.0,10.0,4.4,2
7,500.0,4.0,6.7,2
7,500.0,7.0,4.4,2
7,800.0,4.0,6.6,2
7,800.0,7.0,4.5,2
7,1100.0,4.0,6.6,2
7,1100.0,7.0,4.5,2
7,1400.0,4.0,6.5,2
7,1400.0,7.0,4.4,2
7,1700.0,4.0,6.5,2
7,1700.0,7.0,4.4,2
7,2000.0,4.0,6.8,2
7,2000.0,7.0,4.5,2
7,2000.0,10.0,7.7,2
7,2300.0,4.0,6.8,2
7,2300.0,7.0,4.5,2
7,2300.0,10.0,7.7,2
8,200.0,4.0,6.8,2
8,200.0,7.0,4.5,2
8,200.0,10.0,7.7,2
8,500.0,4.0,4.5,2
8,500.0,7.0,7.7,2
8,800.0,4.0,4.6,2
8,800.0,7.0,7.7,2
8,1100.0,4.0,4.6,2
8,1100.0,7.0,7.7,2
8,1400.0,4.0,4.6,2
8,1400.0,7.0,7.7,2
8,1700.0,4.0,4.6,2
8,1700.0,7.0,7.7,2
8,2000.0,4.0,4.9,2
8,2000.0,7.0,8.6,2
8,2000.0,10.0,12.7,2
8,2300.0,4.0,4.9,2
8,2300.0,7.0,8.6,2
8,2300.0,10.0,12.7,2
9,200.0,4.0,5.5,2
9,200.0,7.0,9.0,2
9,200.0,10.0,12.9,2
9,500.0,4.0,9.0,2
9,500.0,7.0,12.9,2
9,800.0,4.0,8.9,2
9,800.0,7.0,13.6,2
9,1100.0,4.0,8.9,2
9,1100.0,7.0,13.6,2
9,1400.0,4.0,9.8,2
9,1400.0,7.0,13.8,2
9,1700.0,4.0,9.8,2
9,1700.0,7.0,13.8,2
9,2000.0,4.0,9.7,2
9,2000.0,7.0,14.0,2
9,2000.0,10.0,13.3,2
9,2300.0,4.0,9.7,2
9,2300.0,7.0,14.0,2
9,2300.0,10.0,13.3,2
10,200.0,4.0,9.6,2
10,200.0,7.0,13.6,2
10,200.0,10.0,13.5,2
10,500.0,4.0,13.6,2
10,500.0,7.0,13.5,2
10,800.0,4.0,13.5,2
10,800.0,7.0,14.8,2
10,1100.0,4.0,13.5,2
10,1100.0,7.0,14.8,2
10,1400.0,4.0,13.8,2
10,1400.0,7.0,14.5,2
10,1700.0,4.0,13.8,2
10,1700.0,7.0,14.5,2
10,2000.0,4.0,14.3,2
10,2000.0,7.0,14.4,2
10,2000.0,10.0,16.5,2
10,2300.0,4.0,14.3,2
10,2300.0,7.0,14.4,2
10,2300.0,10.0,16.5,2
11,200.0,4.0,14.3,2
11,200.0,7.0,14.4,2
11,200.0,10.0,16.5,2
11,500.0,4.0,14.4,2
11,500.0,7.0,16.5,2
11,800.0,4.0,14.4,2
11,800.0,7.0,15.7,2
11,1100.0,4.0,14.4,2
11,1100.0,7.0,15.7,2
11,1400.0,4.0,14.8,2
11,1400.0,7.0,15.4,2
11,1700.0,4.0,14.8,2
11,1700.0,7.0,15.4,2
11,2000.0,4.0,15.0,2
11,2000.0,7.0,15.4,2
11,2000.0,10.0,1.4,2
11,2300.0,4.0,15.0,2
11,2300.0,7.0,15.4,2
11,2300.0,10.0,1.4,2
12,200.0,4.0,14.5,2
12,200.0,7.0,15.7,2
12,200.0,10.0,1.0,2
12,500.0,4.0,15.7,2
12,500.0,7.0,1.0,2
12,800.0,4.0,16.299999,2
12,800.0,7.0,1.0,2
12,1100.0,4.0,16.299999,2
12,1100.0,7.0,1.0,2
12,1400.0,4.0,16.0,2
12,1400.0,7.0,1.4,2
12,1700.0,4.0,16.0,2
12,1700.0,7.0,1.4,2
12,2000.0,4.0,16.1,2
12,2000.0,7.0,1.2,2
12,2000.0,10.0,-1.1,2
12,2300.0,4.0,16.1,2
12,2300.0,7.0,1.2,2
12,2300.0,10.0,-1.1,2
13,200.0,4.0,15.8,2
13,200.0,7.0,0.8,2
13,200.0,10.0,-1.1,2
13,500.0,4.0,0.9,2
13,500.0,7.0,-1.1,2
13,800.0,4.0,1.0,2
13,800.0,7.0,-1.2,2
13,1100.0,4.0,1.0,2
13,1100.0,7.0,-1.2,2
13,1400.0,4.0,1.0,2
13,1400.0,7.0,-1.2,2
13,1700.0,4.0,0.9,2
13,1700.0,7.0,-1.2,2
13,2000.0,4.0,-0.2,2
13,2000.0,7.0,-2.3,2
13,2000.0,10.0,0.9,2
13,2300.0,4.0,-0.2,2
13,2300.0,7.0,-2.3,2
13,2300.0,10.0,0.9,2
14,200.0,4.0,-0.1,2
14,200.0,7.0,-2.3,2
14,200.0,10.0,1.7,2
14,500.0,4.0,-2.3,2
14,500.0,7.0,1.7,2
14,800.0,4.0,-1.5,2
14,800.0,7.0,1.8,2
14,1100.0,4.0,-1.5,2
14,1100.0,7.0,1.8,2
14,1400.0,4.0,-1.5,2
14,1400.0,7.0,1.8,2
14,1700.0,4.0,-1.5,2
14,1700.0,7.0,1.8,2
14,2000.0,4.0,-1.5,2
14,2000.0,7.0,2.1,2
14,2000.0,10.0,3.5,2
14,2300.0,4.0,-1.5,2
14,2300.0,7.0,2.1,2
14,2300.0,10.0,3.5,2
15,200.0,4.0,-1.5,2
15,200.0,7.0,2.1,2
15,200.0,10.0,3.5,2
15,500.0,4.0,2.1,2
15,500.0,7.0,3.5,2
15,800.0,4.0,2.0,2
15,800.0,7.0,3.7,2
15,1100.0,4.0,2.0,2
15,1100.0,7.0,3.7,2
15,1400.0,4.0,2.0,2
15,1400.0,7.0,3.7,2
15,1700.0,4.0,2.0,2
15,1700.0,7.0,3.7,2
15,2000.0,4.0,2.7,2
15,2000.0,7.0,4.7,2
15,2000.0,10.0,8.3,2
15,2300.0,4.0,2.7,2
15,2300.0,7.0,4.7,2
15,2300.0,10.0,8.3,2
16,200.0,4.0,2.7,2
16,200.0,7.0,4.7,2
16,200.0,10.0,8.3,2
16,500.0,4.0,4.7,2
16,500.0,7.0,8.3,2
16,800.0,4.0,4.8,2
16,800.0,7.0,8.3,2
16,1100.0,4.0,4.8,2
16,1100.0,7.0,8.3,2
16,1400.0,4.0,4.8,2
16,1400.0,7.0,8.3,2
16,1700.0,4.0,4.7,2
16,1700.0,7.0,8.3,2
16,2000.0,4.0,4.7,2
16,2000.0,7.0,8.2,2
16,2000.0,10.0,6.5,2
16,2300.0,4.0,4.7,2
16,2300.0,7.0,8.2,2
16,2300.0,10.0,6.5,2
17,200.0,4.0,5.9,2
17,200.0,7.0,8.5,2
17,200.0,10.0,6.3,2
17,500.0,4.0,8.5,2
17,500.0,7.0,6.3,2
17,800.0,4.0,9.1,2
17,800.0,7.0,6.3,2
17,1100.0,4.0,9.1,2
17,1100.0,7.0,6.3,2
17,1400.0,4.0,8.9,2
17,1400.0,7.0,6.2,2
17,1700.0,4.0,8.9,2
17,1700.0,7.0,6.2,2
17,2000.0,4.0,9.1,2
17,2000.0,7.0,6.3,2
17,2000.0,10.0,6.5,2
17,2300.0,4.0,9.1,2
17,2300.0,7.0,6.3,2
17,2300.0,10.0,6.5,2
18,200.0,4.0,9.4,2
18,200.0,7.0,6.2,2
18,200.0,10.0,6.4,2
18,500.0,4.0,6.2,2
18,500.0,7.0,6.4,2
18,800.0,4.0,6.2,2
18,800.0,7.0,6.6,2
18,1100.0,4.0,6.2,2
18,1100.0,7.0,6.6,2
18,1400.0,4.0,6.2,2
18,1400.0,7.0,6.7,2
18,1700.0,4.0,6.2,2
18,1700.0,7.0,6.7,2
18,2000.0,4.0,6.4,2
18,2000.0,7.0,6.5,2
18,2000.0,10.0,2.6,2
18,2300.0,4.0,6.4,2
18,2300.0,7.0,6.5,2
18,2300.0,10.0,2.6,2
19,200.0,4.0,6.4,2
19,200.0,7.0,6.5,2
19,200.0,10.0,2.6,2
19,500.0,4.0,6.5,2
19,500.0,7.0,2.6,2
19,800.0,4.0,5.6,2
19,800.0,7.0,2.8,2
19,1100.0,4.0,5.6,2
19,1100.0,7.0,2.8,2
19,1400.0,4.0,5.6,2
19,1400.0,7.0,2.6,2
19,1700.0,4.0,5.6,2
19,1700.0,7.0,2.6,2
19,2000.0,4.0,5.6,2
19,2000.0,7.0,2.6,2
19,2000.0,10.0,5.2,2
19,2300.0,4.0,5.6,2
19,2300.0,7.0,2.6,2
19,2300.0,10.0,5.2,2
20,200.0,4.0,5.5,2
