 format: day,hour,forecast,value  location:102_83 Start : 20170101 ,month
 1,1400.0,7.0,0.0,1
 1,1400.0,10.0,0.0,1
 1,1400.0,13.0,0.0,1
 1,1400.0,16.0,0.0,1
 1,1400.0,19.0,0.0,1
 1,1400.0,22.0,0.0,1
 1,1400.0,25.0,0.0,1
 1,1400.0,28.0,0.0,1
 1,1400.0,31.0,0.0,1
 1,1400.0,34.0,0.0,1
 1,1400.0,37.0,0.0,1
 1,1400.0,40.0,0.0,1
 1,1400.0,43.0,0.0,1
 1,1400.0,46.0,0.0,1
 1,1400.0,49.0,0.0,1
 1,1700.0,4.0,0.0,1
 1,1700.0,7.0,0.0,1
 1,1700.0,10.0,0.0,1
 1,1700.0,13.0,0.0,1
 1,1700.0,16.0,0.0,1
 1,1700.0,19.0,0.0,1
 1,1700.0,22.0,0.0,1
 1,1700.0,25.0,0.0,1
 1,1700.0,28.0,0.0,1
 1,1700.0,31.0,0.0,1
 1,1700.0,34.0,0.0,1
 1,1700.0,37.0,0.0,1
 1,1700.0,40.0,0.0,1
 1,1700.0,43.0,0.0,1
 1,1700.0,46.0,0.0,1
 1,2000.0,4.0,0.0,1
 1,2000.0,7.0,0.0,1
 1,2000.0,10.0,0.0,1
 1,2000.0,13.0,0.0,1
 1,2000.0,16.0,0.0,1
 1,2000.0,19.0,0.0,1
 1,2000.0,22.0,0.0,1
 1,2000.0,25.0,0.0,1
 1,2000.0,28.0,0.0,1
 1,2000.0,31.0,0.0,1
 1,2000.0,34.0,0.0,1
 1,2000.0,37.0,0.0,1
 1,2000.0,40.0,0.0,1
 1,2000.0,43.0,0.0,1
 1,2000.0,46.0,0.0,1
 1,2000.0,49.0,0.0,1
 1,2000.0,52.0,0.0,1
 1,2000.0,55.0,0.0,1
 1,2000.0,58.0,0.0,1
 1,2000.0,61.0,0.0,1
 1,2000.0,64.0,0.0,1
 1,2000.0,67.0,0.0,1
 1,2300.0,4.0,0.0,1
 1,2300.0,7.0,0.0,1
 1,2300.0,10.0,0.0,1
 1,2300.0,13.0,0.0,1
 1,2300.0,16.0,0.0,1
 1,2300.0,19.0,0.0,1
 1,2300.0,22.0,0.0,1
 1,2300.0,25.0,0.0,1
 1,2300.0,28.0,0.0,1
 1,2300.0,31.0,0.0,1
 1,2300.0,34.0,0.0,1
 1,2300.0,37.0,0.0,1
 1,2300.0,40.0,0.0,1
 1,2300.0,43.0,0.0,1
 1,2300.0,46.0,0.0,1
 1,2300.0,49.0,0.0,1
 1,2300.0,52.0,0.0,1
 1,2300.0,55.0,0.0,1
 1,2300.0,58.0,0.0,1
 1,2300.0,61.0,0.0,1
 1,2300.0,64.0,0.0,1
 2,200.0,4.0,0.0,1
 2,200.0,7.0,0.0,1
 2,200.0,10.0,0.0,1
 2,200.0,13.0,0.0,1
 2,200.0,16.0,0.0,1
 2,200.0,19.0,0.0,1
 2,200.0,22.0,0.0,1
 2,200.0,25.0,0.0,1
 2,200.0,28.0,0.0,1
 2,200.0,31.0,0.0,1
 2,200.0,34.0,0.0,1
 2,200.0,37.0,0.0,1
 2,200.0,40.0,0.0,1
 2,200.0,43.0,0.0,1
 2,200.0,46.0,0.0,1
 2,200.0,49.0,0.0,1
 2,200.0,52.0,0.0,1
 2,200.0,55.0,0.0,1
 2,200.0,58.0,0.0,1
 2,200.0,61.0,0.0,1
 2,500.0,4.0,0.0,1
 2,500.0,7.0,0.0,1
 2,500.0,10.0,0.0,1
 2,500.0,13.0,0.0,1
 2,500.0,16.0,0.0,1
 2,500.0,19.0,0.0,1
 2,500.0,22.0,0.0,1
 2,500.0,25.0,0.0,1
 2,500.0,28.0,0.0,1
 2,500.0,31.0,0.0,1
 2,500.0,34.0,0.0,1
 2,500.0,37.0,0.0,1
 2,500.0,40.0,0.0,1
 2,500.0,43.0,0.0,1
 2,500.0,46.0,0.0,1
 2,500.0,49.0,0.0,1
 2,500.0,52.0,0.0,1
 2,500.0,55.0,0.0,1
 2,500.0,58.0,0.0,1
 2,800.0,4.0,0.0,1
 2,800.0,7.0,0.0,1
 2,800.0,10.0,0.0,1
 2,800.0,13.0,0.0,1
 2,800.0,16.0,0.0,1
 2,800.0,19.0,0.0,1
 2,800.0,22.0,0.0,1
 2,800.0,25.0,0.0,1
 2,800.0,28.0,0.0,1
 2,800.0,31.0,0.0,1
 2,800.0,34.0,0.0,1
 2,800.0,37.0,0.0,1
 2,800.0,40.0,0.0,1
 2,800.0,43.0,0.0,1
 2,800.0,46.0,0.0,1
 2,800.0,49.0,0.0,1
 2,800.0,52.0,0.0,1
 2,800.0,55.0,0.0,1
 2,1100.0,4.0,0.0,1
 2,1100.0,7.0,0.0,1
 2,1100.0,10.0,0.0,1
 2,1100.0,13.0,0.0,1
 2,1100.0,16.0,0.0,1
 2,1100.0,19.0,0.0,1
 2,1100.0,22.0,0.0,1
 2,1100.0,25.0,0.0,1
 2,1100.0,28.0,0.0,1
 2,1100.0,31.0,0.0,1
 2,1100.0,34.0,0.0,1
 2,1100.0,37.0,0.0,1
 2,1100.0,40.0,0.0,1
 2,1100.0,43.0,0.0,1
 2,1100.0,46.0,0.0,1
 2,1100.0,49.0,0.0,1
 2,1100.0,52.0,0.0,1
 2,1400.0,4.0,0.0,1
 2,1400.0,7.0,0.0,1
 2,1400.0,10.0,0.0,1
 2,1400.0,13.0,0.0,1
 2,1400.0,16.0,0.0,1
 2,1400.0,19.0,0.0,1
 2,1400.0,22.0,0.0,1
 2,1400.0,25.0,0.0,1
 2,1400.0,28.0,0.0,1
 2,1400.0,31.0,0.0,1
 2,1400.0,34.0,0.0,1
 2,1400.0,37.0,0.0,1
 2,1400.0,40.0,0.0,1
 2,1400.0,43.0,0.0,1
 2,1400.0,46.0,0.0,1
 2,1400.0,49.0,0.0,1
 2,1700.0,4.0,0.0,1
 2,1700.0,7.0,0.0,1
 2,1700.0,10.0,0.0,1
 2,1700.0,13.0,0.0,1
 2,1700.0,16.0,0.0,1
 2,1700.0,19.0,0.0,1
 2,1700.0,22.0,0.0,1
 2,1700.0,25.0,0.0,1
 2,1700.0,28.0,0.0,1
 2,1700.0,31.0,0.0,1
 2,1700.0,34.0,0.0,1
 2,1700.0,37.0,0.0,1
 2,1700.0,40.0,0.0,1
 2,1700.0,43.0,0.0,1
 2,1700.0,46.0,0.0,1
 2,2000.0,4.0,0.0,1
 2,2000.0,7.0,0.0,1
 2,2000.0,10.0,0.0,1
 2,2000.0,13.0,0.0,1
 2,2000.0,16.0,0.0,1
 2,2000.0,19.0,0.0,1
 2,2000.0,22.0,0.0,1
 2,2000.0,25.0,0.0,1
 2,2000.0,28.0,0.0,1
 2,2000.0,31.0,0.0,1
 2,2000.0,34.0,0.0,1
 2,2000.0,37.0,0.0,1
 2,2000.0,40.0,0.0,1
 2,2000.0,43.0,0.0,1
 2,2000.0,46.0,0.0,1
 2,2000.0,49.0,0.0,1
 2,2000.0,52.0,0.0,1
 2,2000.0,55.0,1.0,1
 2,2000.0,58.0,1.0,1
 2,2000.0,61.0,1.0,1
 2,2000.0,64.0,0.0,1
 2,2000.0,67.0,0.0,1
 2,2300.0,4.0,0.0,1
 2,2300.0,7.0,0.0,1
 2,2300.0,10.0,0.0,1
 2,2300.0,13.0,0.0,1
 2,2300.0,16.0,0.0,1
 2,2300.0,19.0,0.0,1
 2,2300.0,22.0,0.0,1
 2,2300.0,25.0,0.0,1
 2,2300.0,28.0,0.0,1
 2,2300.0,31.0,0.0,1
 2,2300.0,34.0,0.0,1
 2,2300.0,37.0,0.0,1
 2,2300.0,40.0,0.0,1
 2,2300.0,43.0,0.0,1
 2,2300.0,46.0,0.0,1
 2,2300.0,49.0,0.0,1
 2,2300.0,52.0,1.0,1
 2,2300.0,55.0,1.0,1
 2,2300.0,58.0,1.0,1
 2,2300.0,61.0,0.0,1
 2,2300.0,64.0,0.0,1
 3,200.0,4.0,0.0,1
 3,200.0,7.0,0.0,1
 3,200.0,10.0,0.0,1
 3,200.0,13.0,0.0,1
 3,200.0,16.0,0.0,1
 3,200.0,19.0,0.0,1
 3,200.0,22.0,0.0,1
 3,200.0,25.0,0.0,1
 3,200.0,28.0,0.0,1
 3,200.0,31.0,0.0,1
 3,200.0,34.0,0.0,1
 3,200.0,37.0,0.0,1
 3,200.0,40.0,0.0,1
 3,200.0,43.0,0.0,1
 3,200.0,46.0,0.0,1
 3,200.0,49.0,1.0,1
 3,200.0,52.0,1.0,1
 3,200.0,55.0,1.0,1
 3,200.0,58.0,0.0,1
 3,200.0,61.0,0.0,1
 3,500.0,4.0,0.0,1
 3,500.0,7.0,0.0,1
 3,500.0,10.0,0.0,1
 3,500.0,13.0,0.0,1
 3,500.0,16.0,0.0,1
 3,500.0,19.0,0.0,1
 3,500.0,22.0,0.0,1
 3,500.0,25.0,0.0,1
 3,500.0,28.0,0.0,1
 3,500.0,31.0,0.0,1
 3,500.0,34.0,0.0,1
 3,500.0,37.0,0.0,1
 3,500.0,40.0,0.0,1
 3,500.0,43.0,0.0,1
 3,500.0,46.0,1.0,1
 3,500.0,49.0,1.0,1
 3,500.0,52.0,1.0,1
 3,500.0,55.0,0.0,1
 3,500.0,58.0,0.0,1
 3,800.0,4.0,0.0,1
 3,800.0,7.0,0.0,1
 3,800.0,10.0,0.0,1
 3,800.0,13.0,0.0,1
 3,800.0,16.0,0.0,1
 3,800.0,19.0,0.0,1
 3,800.0,22.0,0.0,1
 3,800.0,25.0,0.0,1
 3,800.0,28.0,0.0,1
 3,800.0,31.0,0.0,1
 3,800.0,34.0,0.0,1
 3,800.0,37.0,0.0,1
 3,800.0,40.0,0.0,1
 3,800.0,43.0,0.0,1
 3,800.0,46.0,1.0,1
 3,800.0,49.0,1.0,1
 3,800.0,52.0,0.0,1
 3,800.0,55.0,0.0,1
 3,1100.0,4.0,0.0,1
 3,1100.0,7.0,0.0,1
 3,1100.0,10.0,0.0,1
 3,1100.0,13.0,0.0,1
 3,1100.0,16.0,0.0,1
 3,1100.0,19.0,0.0,1
 3,1100.0,22.0,0.0,1
 3,1100.0,25.0,0.0,1
 3,1100.0,28.0,0.0,1
 3,1100.0,31.0,0.0,1
 3,1100.0,34.0,0.0,1
 3,1100.0,37.0,0.0,1
 3,1100.0,40.0,0.0,1
 3,1100.0,43.0,1.0,1
 3,1100.0,46.0,1.0,1
 3,1100.0,49.0,0.0,1
 3,1100.0,52.0,0.0,1
 3,1400.0,4.0,0.0,1
 3,1400.0,7.0,0.0,1
 3,1400.0,10.0,0.0,1
 3,1400.0,13.0,0.0,1
 3,1400.0,16.0,0.0,1
 3,1400.0,19.0,0.0,1
 3,1400.0,22.0,0.0,1
 3,1400.0,25.0,0.0,1
 3,1400.0,28.0,0.0,1
 3,1400.0,31.0,0.0,1
 3,1400.0,34.0,0.0,1
 3,1400.0,37.0,0.0,1
 3,1400.0,40.0,1.0,1
 3,1400.0,43.0,1.0,1
 3,1400.0,46.0,0.0,1
 3,1400.0,49.0,0.0,1
 3,1700.0,4.0,0.0,1
 3,1700.0,7.0,0.0,1
 3,1700.0,10.0,0.0,1
 3,1700.0,13.0,0.0,1
 3,1700.0,16.0,0.0,1
 3,1700.0,19.0,0.0,1
 3,1700.0,22.0,0.0,1
 3,1700.0,25.0,0.0,1
 3,1700.0,28.0,0.0,1
 3,1700.0,31.0,0.0,1
 3,1700.0,34.0,0.0,1
 3,1700.0,37.0,1.0,1
 3,1700.0,40.0,1.0,1
 3,1700.0,43.0,0.0,1
 3,1700.0,46.0,0.0,1
 3,2000.0,4.0,0.0,1
 3,2000.0,7.0,0.0,1
 3,2000.0,10.0,0.0,1
 3,2000.0,13.0,0.0,1
 3,2000.0,16.0,0.0,1
 3,2000.0,19.0,0.0,1
 3,2000.0,22.0,0.0,1
 3,2000.0,25.0,0.0,1
 3,2000.0,28.0,1.0,1
 3,2000.0,31.0,1.0,1
 3,2000.0,34.0,1.0,1
 3,2000.0,37.0,0.0,1
 3,2000.0,40.0,0.0,1
 3,2000.0,43.0,0.0,1
 3,2000.0,46.0,0.0,1
 3,2000.0,49.0,0.0,1
 3,2000.0,52.0,0.0,1
 3,2000.0,55.0,0.0,1
 3,2000.0,58.0,0.0,1
 3,2000.0,61.0,0.0,1
 3,2000.0,64.0,0.0,1
 3,2000.0,67.0,0.0,1
 3,2300.0,4.0,0.0,1
 3,2300.0,7.0,0.0,1
 3,2300.0,10.0,0.0,1
 3,2300.0,13.0,0.0,1
 3,2300.0,16.0,0.0,1
 3,2300.0,19.0,0.0,1
 3,2300.0,22.0,0.0,1
 3,2300.0,25.0,1.0,1
 3,2300.0,28.0,1.0,1
 3,2300.0,31.0,1.0,1
 3,2300.0,34.0,0.0,1
 3,2300.0,37.0,0.0,1
 3,2300.0,40.0,0.0,1
 3,2300.0,43.0,0.0,1
 3,2300.0,46.0,0.0,1
 3,2300.0,49.0,0.0,1
 3,2300.0,52.0,0.0,1
 3,2300.0,55.0,0.0,1
 3,2300.0,58.0,0.0,1
 3,2300.0,61.0,0.0,1
 3,2300.0,64.0,0.0,1
 4,200.0,4.0,0.0,1
 4,200.0,7.0,0.0,1
 4,200.0,10.0,0.0,1
 4,200.0,13.0,0.0,1
 4,200.0,16.0,0.0,1
 4,200.0,19.0,0.0,1
 4,200.0,22.0,1.0,1
 4,200.0,25.0,1.0,1
 4,200.0,28.0,1.0,1
 4,200.0,31.0,0.0,1
 4,200.0,34.0,0.0,1
 4,200.0,37.0,0.0,1
 4,200.0,40.0,0.0,1
 4,200.0,43.0,0.0,1
 4,200.0,46.0,0.0,1
 4,200.0,49.0,0.0,1
 4,200.0,52.0,0.0,1
 4,200.0,55.0,0.0,1
 4,200.0,58.0,0.0,1
 4,200.0,61.0,0.0,1
 4,500.0,4.0,0.0,1
 4,500.0,7.0,0.0,1
 4,500.0,10.0,0.0,1
 4,500.0,13.0,0.0,1
 4,500.0,16.0,0.0,1
 4,500.0,19.0,1.0,1
 4,500.0,22.0,1.0,1
 4,500.0,25.0,1.0,1
 4,500.0,28.0,0.0,1
 4,500.0,31.0,0.0,1
 4,500.0,34.0,0.0,1
 4,500.0,37.0,0.0,1
 4,500.0,40.0,0.0,1
 4,500.0,43.0,0.0,1
 4,500.0,46.0,0.0,1
 4,500.0,49.0,0.0,1
 4,500.0,52.0,0.0,1
 4,500.0,55.0,0.0,1
 4,500.0,58.0,0.0,1
 4,800.0,4.0,0.0,1
 4,800.0,7.0,0.0,1
 4,800.0,10.0,0.0,1
 4,800.0,13.0,0.0,1
 4,800.0,16.0,1.0,1
 4,800.0,19.0,1.0,1
 4,800.0,22.0,1.0,1
 4,800.0,25.0,0.0,1
 4,800.0,28.0,0.0,1
 4,800.0,31.0,0.0,1
 4,800.0,34.0,0.0,1
 4,800.0,37.0,0.0,1
 4,800.0,40.0,0.0,1
 4,800.0,43.0,0.0,1
 4,800.0,46.0,0.0,1
 4,800.0,49.0,0.0,1
 4,800.0,52.0,0.0,1
 4,800.0,55.0,0.0,1
 4,1100.0,4.0,0.0,1
 4,1100.0,7.0,0.0,1
 4,1100.0,10.0,0.0,1
 4,1100.0,13.0,1.0,1
 4,1100.0,16.0,1.0,1
 4,1100.0,19.0,1.0,1
 4,1100.0,22.0,0.0,1
 4,1100.0,25.0,0.0,1
 4,1100.0,28.0,0.0,1
 4,1100.0,31.0,0.0,1
 4,1100.0,34.0,0.0,1
 4,1100.0,37.0,0.0,1
 4,1100.0,40.0,0.0,1
 4,1100.0,43.0,0.0,1
 4,1100.0,46.0,0.0,1
 4,1100.0,49.0,0.0,1
 4,1100.0,52.0,0.0,1
 4,1400.0,4.0,0.0,1
 4,1400.0,7.0,0.0,1
 4,1400.0,10.0,1.0,1
 4,1400.0,13.0,1.0,1
 4,1400.0,16.0,1.0,1
 4,1400.0,19.0,0.0,1
 4,1400.0,22.0,0.0,1
 4,1400.0,25.0,0.0,1
 4,1400.0,28.0,0.0,1
 4,1400.0,31.0,0.0,1
 4,1400.0,34.0,0.0,1
 4,1400.0,37.0,0.0,1
 4,1400.0,40.0,0.0,1
 4,1400.0,43.0,0.0,1
 4,1400.0,46.0,0.0,1
 4,1400.0,49.0,0.0,1
 4,1700.0,4.0,0.0,1
 4,1700.0,7.0,1.0,1
 4,1700.0,10.0,1.0,1
 4,1700.0,13.0,1.0,1
 4,1700.0,16.0,0.0,1
 4,1700.0,19.0,0.0,1
 4,1700.0,22.0,0.0,1
 4,1700.0,25.0,0.0,1
 4,1700.0,28.0,0.0,1
 4,1700.0,31.0,0.0,1
 4,1700.0,34.0,0.0,1
 4,1700.0,37.0,0.0,1
 4,1700.0,40.0,0.0,1
 4,1700.0,43.0,0.0,1
 4,1700.0,46.0,0.0,1
 4,2000.0,4.0,0.0,1
 4,2000.0,7.0,1.0,1
 4,2000.0,10.0,1.0,1
 4,2000.0,13.0,0.0,1
 4,2000.0,16.0,0.0,1
 4,2000.0,19.0,0.0,1
 4,2000.0,22.0,0.0,1
 4,2000.0,25.0,0.0,1
 4,2000.0,28.0,0.0,1
 4,2000.0,31.0,0.0,1
 4,2000.0,34.0,0.0,1
 4,2000.0,37.0,0.0,1
 4,2000.0,40.0,0.0,1
 4,2000.0,43.0,0.0,1
 4,2000.0,46.0,0.0,1
 4,2000.0,49.0,0.0,1
 4,2000.0,52.0,0.0,1
 4,2000.0,55.0,0.0,1
 4,2000.0,58.0,0.0,1
 4,2000.0,61.0,0.0,1
 4,2000.0,64.0,0.0,1
 4,2000.0,67.0,0.0,1
 4,2300.0,4.0,1.0,1
 4,2300.0,7.0,1.0,1
 4,2300.0,10.0,0.0,1
 4,2300.0,13.0,0.0,1
 4,2300.0,16.0,0.0,1
 4,2300.0,19.0,0.0,1
 4,2300.0,22.0,0.0,1
 4,2300.0,25.0,0.0,1
 4,2300.0,28.0,0.0,1
 4,2300.0,31.0,0.0,1
 4,2300.0,34.0,0.0,1
 4,2300.0,37.0,0.0,1
 4,2300.0,40.0,0.0,1
 4,2300.0,43.0,0.0,1
 4,2300.0,46.0,0.0,1
 4,2300.0,49.0,0.0,1
 4,2300.0,52.0,0.0,1
 4,2300.0,55.0,0.0,1
 4,2300.0,58.0,0.0,1
 4,2300.0,61.0,0.0,1
 4,2300.0,64.0,0.0,1
 5,200.0,4.0,1.0,1
 5,200.0,7.0,0.0,1
 5,200.0,10.0,0.0,1
 5,200.0,13.0,0.0,1
 5,200.0,16.0,0.0,1
 5,200.0,19.0,0.0,1
 5,200.0,22.0,0.0,1
 5,200.0,25.0,0.0,1
 5,200.0,28.0,0.0,1
 5,200.0,31.0,0.0,1
 5,200.0,34.0,0.0,1
 5,200.0,37.0,0.0,1
 5,200.0,40.0,0.0,1
 5,200.0,43.0,0.0,1
 5,200.0,46.0,0.0,1
 5,200.0,49.0,0.0,1
 5,200.0,52.0,0.0,1
 5,200.0,55.0,0.0,1
 5,200.0,58.0,0.0,1
 5,200.0,61.0,0.0,1
 5,500.0,4.0,0.0,1
 5,500.0,7.0,0.0,1
 5,500.0,10.0,0.0,1
 5,500.0,13.0,0.0,1
 5,500.0,16.0,0.0,1
 5,500.0,19.0,0.0,1
 5,500.0,22.0,0.0,1
 5,500.0,25.0,0.0,1
 5,500.0,28.0,0.0,1
 5,500.0,31.0,0.0,1
 5,500.0,34.0,0.0,1
 5,500.0,37.0,0.0,1
 5,500.0,40.0,0.0,1
 5,500.0,43.0,0.0,1
 5,500.0,46.0,0.0,1
 5,500.0,49.0,0.0,1
 5,500.0,52.0,0.0,1
 5,500.0,55.0,0.0,1
 5,500.0,58.0,0.0,1
 5,800.0,4.0,1.0,1
 5,800.0,7.0,0.0,1
 5,800.0,10.0,0.0,1
 5,800.0,13.0,0.0,1
 5,800.0,16.0,0.0,1
 5,800.0,19.0,0.0,1
 5,800.0,22.0,0.0,1
 5,800.0,25.0,0.0,1
 5,800.0,28.0,0.0,1
 5,800.0,31.0,0.0,1
 5,800.0,34.0,0.0,1
 5,800.0,37.0,0.0,1
 5,800.0,40.0,0.0,1
 5,800.0,43.0,0.0,1
 5,800.0,46.0,0.0,1
 5,800.0,49.0,0.0,1
 5,800.0,52.0,0.0,1
 5,800.0,55.0,0.0,1
 5,1100.0,4.0,0.0,1
 5,1100.0,7.0,0.0,1
 5,1100.0,10.0,0.0,1
 5,1100.0,13.0,0.0,1
 5,1100.0,16.0,0.0,1
 5,1100.0,19.0,0.0,1
 5,1100.0,22.0,0.0,1
 5,1100.0,25.0,0.0,1
 5,1100.0,28.0,0.0,1
 5,1100.0,31.0,0.0,1
 5,1100.0,34.0,0.0,1
 5,1100.0,37.0,0.0,1
 5,1100.0,40.0,0.0,1
 5,1100.0,43.0,0.0,1
 5,1100.0,46.0,0.0,1
 5,1100.0,49.0,0.0,1
 5,1100.0,52.0,0.0,1
 5,1400.0,4.0,0.0,1
 5,1400.0,7.0,0.0,1
 5,1400.0,10.0,0.0,1
 5,1400.0,13.0,0.0,1
 5,1400.0,16.0,0.0,1
 5,1400.0,19.0,0.0,1
 5,1400.0,22.0,0.0,1
 5,1400.0,25.0,0.0,1
 5,1400.0,28.0,0.0,1
 5,1400.0,31.0,0.0,1
 5,1400.0,34.0,0.0,1
 5,1400.0,37.0,0.0,1
 5,1400.0,40.0,0.0,1
 5,1400.0,43.0,0.0,1
 5,1400.0,46.0,0.0,1
 5,1400.0,49.0,0.0,1
 5,1700.0,4.0,0.0,1
 5,1700.0,7.0,0.0,1
 5,1700.0,10.0,0.0,1
 5,1700.0,13.0,0.0,1
 5,1700.0,16.0,0.0,1
 5,1700.0,19.0,0.0,1
 5,1700.0,22.0,0.0,1
 5,1700.0,25.0,0.0,1
 5,1700.0,28.0,0.0,1
 5,1700.0,31.0,0.0,1
 5,1700.0,34.0,0.0,1
 5,1700.0,37.0,0.0,1
 5,1700.0,40.0,0.0,1
 5,1700.0,43.0,0.0,1
 5,1700.0,46.0,0.0,1
 5,2000.0,4.0,0.0,1
 5,2000.0,7.0,0.0,1
 5,2000.0,10.0,0.0,1
 5,2000.0,13.0,0.0,1
 5,2000.0,16.0,0.0,1
 5,2000.0,19.0,0.0,1
 5,2000.0,22.0,0.0,1
 5,2000.0,25.0,0.0,1
 5,2000.0,28.0,0.0,1
 5,2000.0,31.0,0.0,1
 5,2000.0,34.0,0.0,1
 5,2000.0,37.0,0.0,1
 5,2000.0,40.0,0.0,1
 5,2000.0,43.0,0.0,1
 5,2000.0,46.0,0.0,1
 5,2000.0,49.0,0.0,1
 5,2000.0,52.0,1.0,1
 5,2000.0,55.0,1.0,1
 5,2000.0,58.0,0.0,1
 5,2000.0,61.0,0.0,1
 5,2000.0,64.0,0.0,1
 5,2000.0,67.0,0.0,1
 5,2300.0,4.0,0.0,1
 5,2300.0,7.0,0.0,1
 5,2300.0,10.0,0.0,1
 5,2300.0,13.0,0.0,1
 5,2300.0,16.0,0.0,1
 5,2300.0,19.0,0.0,1
 5,2300.0,22.0,0.0,1
 5,2300.0,25.0,0.0,1
 5,2300.0,28.0,0.0,1
 5,2300.0,31.0,0.0,1
 5,2300.0,34.0,0.0,1
 5,2300.0,37.0,0.0,1
 5,2300.0,40.0,0.0,1
 5,2300.0,43.0,0.0,1
 5,2300.0,46.0,0.0,1
 5,2300.0,49.0,1.0,1
 5,2300.0,52.0,1.0,1
 5,2300.0,55.0,0.0,1
 5,2300.0,58.0,0.0,1
 5,2300.0,61.0,0.0,1
 5,2300.0,64.0,0.0,1
 6,200.0,4.0,0.0,1
 6,200.0,7.0,0.0,1
 6,200.0,10.0,0.0,1
 6,200.0,13.0,0.0,1
 6,200.0,16.0,0.0,1
 6,200.0,19.0,0.0,1
 6,200.0,22.0,0.0,1
 6,200.0,25.0,0.0,1
 6,200.0,28.0,0.0,1
 6,200.0,31.0,0.0,1
 6,200.0,34.0,0.0,1
 6,200.0,37.0,0.0,1
 6,200.0,40.0,0.0,1
 6,200.0,43.0,0.0,1
 6,200.0,46.0,1.0,1
 6,200.0,49.0,1.0,1
 6,200.0,52.0,0.0,1
 6,200.0,55.0,0.0,1
 6,200.0,58.0,0.0,1
 6,200.0,61.0,0.0,1
 6,500.0,4.0,0.0,1
 6,500.0,7.0,0.0,1
 6,500.0,10.0,0.0,1
 6,500.0,13.0,0.0,1
 6,500.0,16.0,0.0,1
 6,500.0,19.0,0.0,1
 6,500.0,22.0,0.0,1
 6,500.0,25.0,0.0,1
 6,500.0,28.0,0.0,1
 6,500.0,31.0,0.0,1
 6,500.0,34.0,0.0,1
 6,500.0,37.0,0.0,1
 6,500.0,40.0,0.0,1
 6,500.0,43.0,1.0,1
 6,500.0,46.0,1.0,1
 6,500.0,49.0,0.0,1
 6,500.0,52.0,0.0,1
 6,500.0,55.0,0.0,1
 6,500.0,58.0,0.0,1
 6,800.0,4.0,0.0,1
 6,800.0,7.0,0.0,1
 6,800.0,10.0,0.0,1
 6,800.0,13.0,0.0,1
 6,800.0,16.0,0.0,1
 6,800.0,19.0,0.0,1
 6,800.0,22.0,0.0,1
 6,800.0,25.0,0.0,1
 6,800.0,28.0,0.0,1
 6,800.0,31.0,0.0,1
 6,800.0,34.0,0.0,1
 6,800.0,37.0,0.0,1
 6,800.0,40.0,0.0,1
 6,800.0,43.0,0.0,1
